,experiment,variance,use_location,use_scale,Z,NPMLE,thetaG,misspec,NPMLEinit,wellspec,surels,truth
50,j,1,False,True,831.3002097581657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,j,1,False,True,831.3220226777535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,j,1,False,True,831.3438355973414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,j,1,False,True,831.3656485169291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,j,1,False,True,831.3874614365169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,j,1,False,True,831.4092743561048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,j,1,False,True,831.4310872756926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,j,1,False,True,831.4529001952803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,j,1,False,True,831.4747131148682,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,j,1,False,True,831.496526034456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,j,1,False,True,831.5183389540439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,j,1,False,True,831.5401518736317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,j,1,False,True,831.5619647932194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,j,1,False,True,831.5837777128073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,j,1,False,True,831.6055906323951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,j,1,False,True,831.627403551983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,j,1,False,True,831.6492164715708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,j,1,False,True,831.6710293911585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,j,1,False,True,831.6928423107464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,j,1,False,True,831.7146552303342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,j,1,False,True,831.7364681499221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,j,1,False,True,831.7582810695098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,j,1,False,True,831.7800939890976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,j,1,False,True,831.8019069086855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,j,1,False,True,831.8237198282733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,j,1,False,True,831.8455327478612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,j,1,False,True,831.867345667449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,j,1,False,True,831.8891585870367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,j,1,False,True,831.9109715066246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,j,1,False,True,831.9327844262124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,j,1,False,True,831.9545973458003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,j,1,False,True,831.976410265388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,j,1,False,True,831.9982231849758,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,j,1,False,True,832.0200361045637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,j,1,False,True,832.0418490241515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,j,1,False,True,832.0636619437394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,j,1,False,True,832.0854748633271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,j,1,False,True,832.1072877829149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,j,1,False,True,832.1291007025028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,j,1,False,True,832.1509136220906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,j,1,False,True,832.1727265416785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,j,1,False,True,832.1945394612662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,j,1,False,True,832.216352380854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,j,1,False,True,832.2381653004419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,j,1,False,True,832.2599782200297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,j,1,False,True,832.2817911396174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,j,1,False,True,832.3036040592053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,j,1,False,True,832.3254169787931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,j,1,False,True,832.347229898381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,j,1,False,True,832.3690428179688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,j,1,False,True,832.3908557375565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,j,1,False,True,832.4126686571444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,j,1,False,True,832.4344815767322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,j,1,False,True,832.4562944963201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,j,1,False,True,832.4781074159079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,j,1,False,True,832.4999203354956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,j,1,False,True,832.5217332550835,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,j,1,False,True,832.5435461746713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,j,1,False,True,832.5653590942592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,j,1,False,True,832.587172013847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,j,1,False,True,832.6089849334347,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,j,1,False,True,832.6307978530226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,j,1,False,True,832.6526107726104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,j,1,False,True,832.6744236921983,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,j,1,False,True,832.696236611786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,j,1,False,True,832.7180495313738,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,j,1,False,True,832.7398624509617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,j,1,False,True,832.7616753705495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,j,1,False,True,832.7834882901374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,j,1,False,True,832.8053012097251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,j,1,False,True,832.8271141293129,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,j,1,False,True,832.8489270489008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,j,1,False,True,832.8707399684886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,j,1,False,True,832.8925528880765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,j,1,False,True,832.9143658076642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,j,1,False,True,832.936178727252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,j,1,False,True,832.9579916468399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,j,1,False,True,832.9798045664277,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,j,1,False,True,833.0016174860154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,j,1,False,True,833.0234304056033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,j,1,False,True,833.0452433251911,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,j,1,False,True,833.067056244779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,j,1,False,True,833.0888691643668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,j,1,False,True,833.1106820839545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,j,1,False,True,833.1324950035424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,j,1,False,True,833.1543079231302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,j,1,False,True,833.1761208427181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,j,1,False,True,833.1979337623059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,j,1,False,True,833.2197466818936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,j,1,False,True,833.2415596014815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,j,1,False,True,833.2633725210693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,j,1,False,True,833.2851854406572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,j,1,False,True,833.306998360245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,j,1,False,True,833.3288112798327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,j,1,False,True,833.3506241994206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,j,1,False,True,833.3724371190084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,j,1,False,True,833.3942500385963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,j,1,False,True,833.416062958184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,j,1,False,True,833.4378758777718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,j,1,False,True,833.4596887973597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,j,1,False,True,833.4815017169475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,j,1,False,True,833.5033146365354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,j,1,False,True,833.5251275561232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,j,1,False,True,833.5469404757109,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,j,1,False,True,833.5687533952988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,j,1,False,True,833.5905663148866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,j,1,False,True,833.6123792344745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,j,1,False,True,833.6341921540622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,j,1,False,True,833.65600507365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,j,1,False,True,833.6778179932379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,j,1,False,True,833.6996309128257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,j,1,False,True,833.7214438324136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,j,1,False,True,833.7432567520013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,j,1,False,True,833.7650696715891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,j,1,False,True,833.786882591177,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,j,1,False,True,833.8086955107648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,j,1,False,True,833.8305084303526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,j,1,False,True,833.8523213499404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,j,1,False,True,833.8741342695282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,j,1,False,True,833.8959471891161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,j,1,False,True,833.9177601087039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,j,1,False,True,833.9395730282916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,j,1,False,True,833.9613859478795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,j,1,False,True,833.9831988674673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,j,1,False,True,834.0050117870552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,j,1,False,True,834.026824706643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,j,1,False,True,834.0486376262307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,j,1,False,True,834.0704505458186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,j,1,False,True,834.0922634654064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,j,1,False,True,834.1140763849943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,j,1,False,True,834.1358893045821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,j,1,False,True,834.1577022241698,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,j,1,False,True,834.1795151437577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,j,1,False,True,834.2013280633455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,j,1,False,True,834.2231409829334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,j,1,False,True,834.2449539025212,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,j,1,False,True,834.2667668221089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,j,1,False,True,834.2885797416968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,j,1,False,True,834.3103926612846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,j,1,False,True,834.3322055808725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,j,1,False,True,834.3540185004603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,j,1,False,True,834.375831420048,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,j,1,False,True,834.3976443396359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,j,1,False,True,834.4194572592237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,j,1,False,True,834.4412701788116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,j,1,False,True,834.4630830983994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,j,1,False,True,834.4848960179871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,j,1,False,True,834.506708937575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,j,1,False,True,834.5285218571628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,j,1,False,True,834.5503347767506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,j,1,False,True,834.5721476963384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,j,1,False,True,834.5939606159262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,j,1,False,True,834.6157735355141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,j,1,False,True,834.6375864551019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,j,1,False,True,834.6593993746897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,j,1,False,True,834.6812122942775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,j,1,False,True,834.7030252138653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,j,1,False,True,834.7248381334532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,j,1,False,True,834.746651053041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,j,1,False,True,834.7684639726288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,j,1,False,True,834.7902768922166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,j,1,False,True,834.8120898118044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,j,1,False,True,834.8339027313923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,j,1,False,True,834.8557156509801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,j,1,False,True,834.8775285705678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,j,1,False,True,834.8993414901557,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,j,1,False,True,834.9211544097435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,j,1,False,True,834.9429673293314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,j,1,False,True,834.9647802489192,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,j,1,False,True,834.9865931685069,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,j,1,False,True,835.0084060880948,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,j,1,False,True,835.0302190076826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,j,1,False,True,835.0520319272705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,j,1,False,True,835.0738448468583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,j,1,False,True,835.095657766446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,j,1,False,True,835.1174706860339,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,j,1,False,True,835.1392836056217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,j,1,False,True,835.1610965252096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,j,1,False,True,835.1829094447974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,j,1,False,True,835.2047223643851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,j,1,False,True,835.226535283973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,j,1,False,True,835.2483482035608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,j,1,False,True,835.2701611231487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,j,1,False,True,835.2919740427365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,j,1,False,True,835.3137869623242,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,j,1,False,True,835.3355998819121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,j,1,False,True,835.3574128014999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,j,1,False,True,835.3792257210877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,j,1,False,True,835.4010386406756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,j,1,False,True,835.4228515602633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,j,1,False,True,835.4446644798512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,j,1,False,True,835.466477399439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,j,1,False,True,835.4882903190268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,j,1,False,True,835.5101032386146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,j,1,False,True,835.5319161582024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,j,1,False,True,835.5537290777903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,j,1,False,True,835.5755419973781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,j,1,False,True,835.5973549169659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,j,1,False,True,835.6191678365537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,j,1,False,True,835.6409807561415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,j,1,False,True,835.6627936757294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,j,1,False,True,835.6846065953172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,j,1,False,True,835.706419514905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
