,experiment,variance,use_location,use_scale,Z,NPMLE,thetaG,misspec,NPMLEinit,wellspec,surels,truth
8500,j,4,False,True,6.522183516091406,0.07922304568998996,0.079564053967317,0.029309601672338974,0.039798849556018104,0.11955764046110792,0.12914480333214146,0.09006155257921925
8501,j,4,False,True,6.526110492705568,0.0792066593803295,0.07959741621795342,0.02933326872917984,0.03983092545813151,0.11975141894269035,0.12933948806874304,0.08983865035439066
8502,j,4,False,True,6.53003746931973,0.07919024281533685,0.07963073107911216,0.029356938637115824,0.03986300501262685,0.11994510183405604,0.1295340450530003,0.08961595431644717
8503,j,4,False,True,6.5339644459338935,0.07917379615167681,0.07966399847959034,0.029380611402195056,0.03989508822812346,0.12013868773565044,0.1297284728264178,0.0893934656692659
8504,j,4,False,True,6.537891422548055,0.07915731954585836,0.07969721834826514,0.02940428703053312,0.039927175113339916,0.12033217524710738,0.12992276992956972,0.08917118561134205
8505,j,4,False,True,6.541818399162219,0.07914081315423419,0.07973039061409398,0.029427965528312845,0.03995926567709383,0.12052556296726777,0.13011693490211818,0.08894911533578319
8506,j,4,False,True,6.545745375776381,0.07912427713300066,0.07976351520611476,0.02945164690178397,0.03999135992830134,0.12071884949419663,0.1303109662828301,0.08872725603030496
8507,j,4,False,True,6.5496723523905445,0.07910771163819774,0.07979659205344618,0.02947533115726291,0.04002345787597681,0.1209120334252019,0.1305048626095958,0.08850560887722542
8508,j,4,False,True,6.553599329004706,0.07909111682570862,0.07982962108528788,0.029499018301132406,0.04005555952923233,0.12110511335685126,0.13069862241944566,0.08828417505346119
8509,j,4,False,True,6.557526305618868,0.07907449285125984,0.07986260223092077,0.029522708339841327,0.040087664897277484,0.12129808788499094,0.13089224424856877,0.08806295573052202
8510,j,4,False,True,6.561453282233032,0.07905783987042088,0.07989553541970737,0.029546401279904315,0.04011977398941878,0.1214909556047635,0.13108572663233053,0.08784195207450667
8511,j,4,False,True,6.565380258847194,0.0790411580386042,0.0799284205810918,0.029570097127901478,0.040151886815059296,0.12168371511062531,0.13127906810528994,0.08762116524609864
8512,j,4,False,True,6.569307235461357,0.07902444751106498,0.07996125764460031,0.029593795890478156,0.04018400338369831,0.12187636499636531,0.13147226720121838,0.08740059640056146
8513,j,4,False,True,6.573234212075519,0.07900770844290098,0.07999404653984137,0.029617497574344547,0.040216123704930815,0.1220689038551225,0.13166532245311663,0.08718024668773502
8514,j,4,False,True,6.577161188689681,0.07899094098905239,0.08002678719650597,0.029641202186275438,0.04024824778844709,0.1222613302794043,0.1318582323932336,0.08696011725203102
8515,j,4,False,True,6.581088165303845,0.07897414530430173,0.08005947954436787,0.0296649097331099,0.04028037564403235,0.12245364286110474,0.132050995553084,0.08674020923242921
8516,j,4,False,True,6.5850151419180065,0.07895732154327365,0.08009212351328382,0.029688620221750905,0.04031250728156616,0.12264584019152219,0.13224361046346608,0.08652052376247397
8517,j,4,False,True,6.58894211853217,0.07894046986043472,0.08012471903319389,0.029712333659165105,0.04034464271102211,0.12283792086137799,0.1324360756544804,0.08630106197026982
8518,j,4,False,True,6.592869095146332,0.07892359041009349,0.08015726603412159,0.02973605005238241,0.040376781942467285,0.12302988346083438,0.13262838965554719,0.0860818249784786
8519,j,4,False,True,6.596796071760496,0.07890668334640003,0.08018976444617425,0.02975976940849573,0.040408924986061884,0.12322172657951272,0.13282055099542525,0.08586281390431529
8520,j,4,False,True,6.6007230483746575,0.07888974882334608,0.0802222141995432,0.029783491734660588,0.040441071852058655,0.12341344880651185,0.13301255820222932,0.08564402985954532
8521,j,4,False,True,6.604650024988819,0.07887278699476469,0.08025461522450406,0.029807217038094823,0.04047322255080249,0.12360504873042623,0.13320440980344916,0.08542547395048074
8522,j,4,False,True,6.608577001602983,0.07885579801433018,0.08028696745141689,0.029830945326078235,0.04050537709272996,0.12379652493936442,0.1333961043259673,0.08520714727797725
8523,j,4,False,True,6.612503978217145,0.07883878203555791,0.08031927081072661,0.02985467660595221,0.04053753548836872,0.12398787602096714,0.13358764029607717,0.08498905093743152
8524,j,4,False,True,6.6164309548313085,0.07882173921180424,0.08035152523296306,0.02987841088511941,0.040569697748337186,0.1241791005624258,0.13377901623950209,0.08477118601877763
8525,j,4,False,True,6.62035793144547,0.07880466969626629,0.08038373064874138,0.02990214817104338,0.040601863883343886,0.1243701971505007,0.13397023068141295,0.08455355360648496
8526,j,4,False,True,6.624284908059632,0.07878757364198175,0.08041588698876224,0.02992588847124824,0.04063403390418703,0.12456116437153977,0.13416128214644715,0.08433615477955489
8527,j,4,False,True,6.628211884673796,0.07877045120182888,0.08044799418381203,0.029949631793318266,0.040666207821754036,0.12475200081149664,0.1343521691587268,0.08411899061151845
8528,j,4,False,True,6.632138861287958,0.07875330252852622,0.08048005216476314,0.02997337814489754,0.040698385647020885,0.12494270505594907,0.13454289024187696,0.08390206217043421
8529,j,4,False,True,6.636065837902121,0.07873612777463249,0.08051206086257427,0.029997127533689594,0.04073056739105177,0.12513327569011776,0.1347334439190448,0.08368537051888514
8530,j,4,False,True,6.639992814516283,0.07871892709254645,0.08054402020829052,0.03002087996745702,0.04076275306499838,0.12532371129888425,0.1349238287129173,0.08346891671397724
8531,j,4,False,True,6.643919791130447,0.07870170063450672,0.08057593013304382,0.0300446354540211,0.04079494268009955,0.12551401046681018,0.1351140431457408,0.08325270180733665
8532,j,4,False,True,6.647846767744609,0.07868444855259166,0.08060779056805303,0.030068394001261364,0.04082713624768058,0.12570417177815504,0.13530408573933864,0.08303672684510825
8533,j,4,False,True,6.651773744358771,0.07866717099871916,0.0806396014446243,0.03009215561711532,0.04085933377915277,0.12589419381689534,0.13549395501513045,0.08282099286795325
8534,j,4,False,True,6.655700720972934,0.07864986812464654,0.08067136269415126,0.030115920309577937,0.04089153528601285,0.1260840751667429,0.13568364949415077,0.0826055009110475
8535,j,4,False,True,6.659627697587096,0.07863254008197036,0.08070307424811521,0.030139688086701304,0.04092374077984236,0.12627381441116325,0.1358731676970673,0.08239025200408029
8536,j,4,False,True,6.66355467420126,0.07861518702212629,0.0807347360380855,0.030163458956594235,0.04095595027230719,0.12646341013339468,0.13606250814420034,0.08217524717125192
8537,j,4,False,True,6.6674816508154215,0.07859780909638894,0.08076634799571965,0.03018723292742183,0.04098816377515689,0.12665286091646638,0.13625166935554084,0.08196048743127307
8538,j,4,False,True,6.671408627429583,0.07858040645587167,0.08079791005276368,0.030211010007405094,0.04102038130022423,0.12684216534321766,0.1364406498507698,0.08174597379736277
8539,j,4,False,True,6.675335604043747,0.0785629792515265,0.08082942214105232,0.030234790204820516,0.041052602859424484,0.1270313219963162,0.136629448149277,0.08153170727724744
8540,j,4,False,True,6.679262580657909,0.07854552763414391,0.08086088419250922,0.030258573527999606,0.04108482846475489,0.1272203294582766,0.13681806277017922,0.08131768887315996
8541,j,4,False,True,6.6831895572720725,0.07852805175435265,0.08089229613914731,0.030282359985328557,0.041117058128294116,0.12740918631147966,0.13700649223234024,0.08110391958183809
8542,j,4,False,True,6.687116533886234,0.07851055176261962,0.08092365791306888,0.030306149585247716,0.04114929186220152,0.12759789113819045,0.13719473505438878,0.0808904003945242
8543,j,4,False,True,6.691043510500398,0.07849302780924972,0.08095496944646595,0.030329942336251237,0.0411815296787167,0.12778644252057766,0.13738278975473817,0.08067713229696374
