,theta_grid_EB_misspec_c_location_scale,theta_grid_EB_NPMLEinit_c_location_scale,theta_grid_NPMLE_c_location_scale,pi_hat_EB_misspec_c_location_scale,pi_hat_EB_NPMLEinit_c_location_scale,pi_hat_NPMLE_c_location_scale,theta_grid_EB_misspec_c_median_scale,theta_grid_EB_NPMLEinit_c_median_scale,theta_grid_NPMLE_c_median_scale,pi_hat_EB_misspec_c_median_scale,pi_hat_EB_NPMLEinit_c_median_scale,pi_hat_NPMLE_c_median_scale,theta_grid_EB_misspec_c_location_IQR,theta_grid_EB_NPMLEinit_c_location_IQR,theta_grid_NPMLE_c_location_IQR,pi_hat_EB_misspec_c_location_IQR,pi_hat_EB_NPMLEinit_c_location_IQR,pi_hat_NPMLE_c_location_IQR,theta_grid_EB_misspec_c_median_IQR,theta_grid_EB_NPMLEinit_c_median_IQR,theta_grid_NPMLE_c_median_IQR,pi_hat_EB_misspec_c_median_IQR,pi_hat_EB_NPMLEinit_c_median_IQR,pi_hat_NPMLE_c_median_IQR,theta_grid_EB_misspec_d_location_scale,theta_grid_EB_NPMLEinit_d_location_scale,theta_grid_NPMLE_d_location_scale,pi_hat_EB_misspec_d_location_scale,pi_hat_EB_NPMLEinit_d_location_scale,pi_hat_NPMLE_d_location_scale,theta_grid_EB_misspec_d_median_scale,theta_grid_EB_NPMLEinit_d_median_scale,theta_grid_NPMLE_d_median_scale,pi_hat_EB_misspec_d_median_scale,pi_hat_EB_NPMLEinit_d_median_scale,pi_hat_NPMLE_d_median_scale,theta_grid_EB_misspec_d_location_IQR,theta_grid_EB_NPMLEinit_d_location_IQR,theta_grid_NPMLE_d_location_IQR,pi_hat_EB_misspec_d_location_IQR,pi_hat_EB_NPMLEinit_d_location_IQR,pi_hat_NPMLE_d_location_IQR,theta_grid_EB_misspec_d_median_IQR,theta_grid_EB_NPMLEinit_d_median_IQR,theta_grid_NPMLE_d_median_IQR,pi_hat_EB_misspec_d_median_IQR,pi_hat_EB_NPMLEinit_d_median_IQR,pi_hat_NPMLE_d_median_IQR,theta_grid_EB_misspec_e_location_scale,theta_grid_EB_NPMLEinit_e_location_scale,theta_grid_NPMLE_e_location_scale,pi_hat_EB_misspec_e_location_scale,pi_hat_EB_NPMLEinit_e_location_scale,pi_hat_NPMLE_e_location_scale,theta_grid_EB_misspec_e_median_scale,theta_grid_EB_NPMLEinit_e_median_scale,theta_grid_NPMLE_e_median_scale,pi_hat_EB_misspec_e_median_scale,pi_hat_EB_NPMLEinit_e_median_scale,pi_hat_NPMLE_e_median_scale,theta_grid_EB_misspec_e_location_IQR,theta_grid_EB_NPMLEinit_e_location_IQR,theta_grid_NPMLE_e_location_IQR,pi_hat_EB_misspec_e_location_IQR,pi_hat_EB_NPMLEinit_e_location_IQR,pi_hat_NPMLE_e_location_IQR,theta_grid_EB_misspec_e_median_IQR,theta_grid_EB_NPMLEinit_e_median_IQR,theta_grid_NPMLE_e_median_IQR,pi_hat_EB_misspec_e_median_IQR,pi_hat_EB_NPMLEinit_e_median_IQR,pi_hat_NPMLE_e_median_IQR,theta_grid_EB_misspec_f_location_scale,theta_grid_EB_NPMLEinit_f_location_scale,theta_grid_NPMLE_f_location_scale,pi_hat_EB_misspec_f_location_scale,pi_hat_EB_NPMLEinit_f_location_scale,pi_hat_NPMLE_f_location_scale,theta_grid_EB_misspec_f_median_scale,theta_grid_EB_NPMLEinit_f_median_scale,theta_grid_NPMLE_f_median_scale,pi_hat_EB_misspec_f_median_scale,pi_hat_EB_NPMLEinit_f_median_scale,pi_hat_NPMLE_f_median_scale,theta_grid_EB_misspec_f_location_IQR,theta_grid_EB_NPMLEinit_f_location_IQR,theta_grid_NPMLE_f_location_IQR,pi_hat_EB_misspec_f_location_IQR,pi_hat_EB_NPMLEinit_f_location_IQR,pi_hat_NPMLE_f_location_IQR,theta_grid_EB_misspec_f_median_IQR,theta_grid_EB_NPMLEinit_f_median_IQR,theta_grid_NPMLE_f_median_IQR,pi_hat_EB_misspec_f_median_IQR,pi_hat_EB_NPMLEinit_f_median_IQR,pi_hat_NPMLE_f_median_IQR
61,0.5549175,1.4791608,1.9313211012109077,0.013347798,4.2078476e-12,2.667486976105309e-12,0.6737947,1.4676523,1.9313211012109077,0.004487534,4.2098664e-12,2.667486976105309e-12,0.56362504,1.3862032,1.9313211012109077,0.01565891,4.201055e-12,2.667486976105309e-12,0.52979654,1.298244,1.9313211012109077,0.013931692,4.3142287e-12,2.667486976105309e-12,0.13476643,-0.33115423,0.8881861201413086,0.012906318,0.0,0.0,0.3239375,0.6180508,0.8881861201413086,5.381489e-05,0.0,0.0,0.1420098,-0.3938781,0.8881861201413086,0.012130349,0.0,0.0,0.08383847,-0.06096977,0.8881861201413086,0.000107366424,0.0,0.0,0.16945928,0.8939718,0.7000203110784442,0.018948937,9.458171e-10,1.7968567021059976e-09,0.14664078,0.901799,0.7000203110784442,0.0027475983,8.8509766e-10,1.7968567021059976e-09,0.17581102,0.902532,0.7000203110784442,0.0058485465,9.547928e-10,1.7968567021059976e-09,0.14707796,0.14669387,0.7000203110784442,0.0015719736,1.1177219e-09,1.7968567021059976e-09,0.91691875,1.2287822,1.3815060534560308,0.0076391743,0.0,0.0,0.90879786,1.2035506,1.3815060534560308,0.004734169,0.0,0.0,0.91028434,1.256322,1.3815060534560308,0.005941831,0.0,0.0,0.90626484,1.0896536,1.3815060534560308,0.003942797,0.0,0.0
62,0.55919653,1.5118144,2.0039308988520563,0.012979349,0.0,0.0,0.6869474,1.4980633,2.0039308988520563,0.0043305648,0.0,0.0,0.56907666,1.4019151,2.0039308988520563,0.015256856,0.0,0.0,0.5342589,1.3050209,2.0039308988520563,0.013822956,0.0,0.0,0.13593659,-0.31798565,0.9238709190949401,0.0125423325,0.0,0.0,0.3308414,0.6313565,0.9238709190949401,5.3821357e-05,0.0,0.0,0.14349428,-0.3754524,0.9238709190949401,0.011770827,0.0,0.0,0.08560664,-0.040687058,0.9238709190949401,0.00010738691,0.0,0.0,0.17094505,0.9516709,0.7802297985791284,0.023998003,4.333036e-09,9.678927236477191e-09,0.15165575,0.9601002,0.7802297985791284,0.003129682,4.1236006e-09,9.678927236477191e-09,0.17723414,0.95822316,0.7802297985791284,0.006634879,4.383234e-09,9.678927236477191e-09,0.15120089,0.14947079,0.7802297985791284,0.0017576925,6.1652137e-09,9.678927236477191e-09,0.9171042,1.2443835,1.4164003284698967,0.0082731815,0.0,0.0,0.90952086,1.2178704,1.4164003284698967,0.0052554756,0.0,0.0,0.9113519,1.2733108,1.4164003284698967,0.006922862,0.0,0.0,0.90769655,1.098227,1.4164003284698967,0.004603967,0.0,0.0
63,0.5635558,1.5444679,2.076540696493204,0.0126121035,0.0,0.0,0.70065135,1.5284742,2.076540696493204,0.004179793,0.0,0.0,0.5746364,1.4176267,2.076540696493204,0.01483927,0.0,0.0,0.5387311,1.3117977,2.076540696493204,0.0137251625,0.0,0.0,0.1371245,-0.3048171,0.9595557180485716,0.012149948,0.0,0.0,0.33778185,0.64466214,0.9595557180485716,5.388237e-05,0.0,0.0,0.14500251,-0.3570266,0.9595557180485716,0.011375152,0.0,0.0,0.08736989,-0.020404343,0.9595557180485716,0.00010751244,0.0,0.0,0.1723181,1.0093704,0.8604392860798118,0.03250743,1.0139538e-06,8.268102487192496e-05,0.15607825,1.0184008,0.8604392860798118,0.0035922844,1.2792931e-06,8.268102487192496e-05,0.17852902,1.0139139,0.8604392860798118,0.00767547,6.1043863e-07,8.268102487192496e-05,0.15489703,0.15224744,0.8604392860798118,0.0019809017,0.0005125383,8.268102487192496e-05,0.91727436,1.2599846,1.451294603483763,0.008919386,0.0,0.0,0.9101885,1.2321904,1.451294603483763,0.0057926723,0.0,0.0,0.9122952,1.2902995,1.451294603483763,0.008062064,0.0,0.0,0.90892136,1.1068003,1.451294603483763,0.005353142,0.0,0.0
64,0.56799877,1.5771214,2.1491504941343518,0.01224351,0.0,0.0,0.7149607,1.5588855,2.1491504941343518,0.0040346556,0.0,0.0,0.58031774,1.4333388,2.1491504941343518,0.014403171,0.0,0.0,0.5432137,1.3185744,2.1491504941343518,0.013636588,0.0,0.0,0.13833238,-0.29164854,0.9952405170022036,0.011723643,0.0,0.0,0.34475997,0.6579678,0.9952405170022036,5.4001768e-05,0.0,0.0,0.14653799,-0.3386009,0.9952405170022036,0.010935281,0.0,0.0,0.089126386,-0.000121586876,0.9952405170022036,0.00010774616,0.0,0.0,0.17358983,1.0669378,0.9406487735804951,0.049955696,0.00013955649,0.011057963224328385,0.15996107,1.0765451,0.9406487735804951,0.0041774404,0.00019261711,0.011057963224328385,0.17969301,1.0694957,0.9406487735804951,0.009199196,9.581391e-05,0.011057963224328385,0.1581917,0.15501936,0.9406487735804951,0.0022617925,0.48371395,0.011057963224328385,0.9174322,1.2755858,1.4861888784976294,0.009573155,0.0,0.0,0.9108108,1.2465101,1.4861888784976294,0.006339699,0.0,0.0,0.91314167,1.307288,1.4861888784976294,0.009386356,0.0,0.0,0.90999216,1.1153736,1.4861888784976294,0.00620064,0.0,0.0
65,0.5725301,1.609775,2.2217602917754995,0.011871648,0.0,0.0,0.72993624,1.5892963,2.2217602917754995,0.0038948643,0.0,0.0,0.5861363,1.4490505,2.2217602917754995,0.013946007,0.0,0.0,0.54770726,1.3253512,2.2217602917754995,0.013555179,0.0,0.0,0.13956328,-0.27848,1.0309253159558351,0.011257745,0.0,0.0,0.3517768,0.67127347,1.0309253159558351,5.418547e-05,0.0,0.0,0.14810538,-0.3201751,1.0309253159558351,0.010442316,0.0,0.0,0.09087441,0.020161085,1.0309253159558351,0.00010809702,0.0,0.0,0.17478126,1.1116542,1.0208582610811785,0.09812544,1.524836e-08,3.8149079406140144e-08,0.16334283,1.1191717,1.0208582610811785,0.004968703,1.4789846e-08,3.8149079406140144e-08,0.18072098,1.1131666,1.0208582610811785,0.011840812,1.5721326e-08,3.8149079406140144e-08,0.16110094,0.15711087,1.0208582610811785,0.0026402553,2.5285113e-08,3.8149079406140144e-08,0.91757965,1.291187,1.5210831535114953,0.010229156,0.0,0.0,0.91139555,1.2608299,1.5210831535114953,0.00689012,0.0,0.0,0.913911,1.3242768,1.5210831535114953,0.010924511,0.0,0.0,0.910945,1.1239468,1.5210831535114953,0.007155672,0.0,0.0
66,0.57715523,1.6424285,2.294370089416647,0.011494687,0.0,0.0,0.7456471,1.6197076,2.294370089416647,0.0037604347,0.0,0.0,0.59211165,1.4647624,2.294370089416647,0.013465203,0.0,0.0,0.55221283,1.3321279,2.294370089416647,0.013479198,0.0,0.0,0.14082105,-0.26531136,1.0666101149094667,0.010746404,0.0,0.0,0.358834,0.68457913,1.0666101149094667,5.444073e-05,0.0,0.0,0.1497109,-0.3017494,1.0666101149094667,0.009886557,0.0,0.0,0.09261206,0.04044384,1.0666101149094667,0.0001085674,0.0,0.0,0.17596954,1.1563699,1.1010677485818618,0.21246368,1.5071258e-08,3.37014897017371e-08,0.16624801,1.1617978,1.1010677485818618,0.00615488,1.4429395e-08,3.37014897017371e-08,0.18160579,1.1568372,1.1010677485818618,0.018151954,1.5450954e-08,3.37014897017371e-08,0.16363348,0.1592024,1.1010677485818618,0.003205459,2.1644837e-08,3.37014897017371e-08,0.9177186,1.3067882,1.5559774285253616,0.010881833,0.0,0.0,0.911949,1.2751497,1.5559774285253616,0.007437484,0.0,0.0,0.91461843,1.3412656,1.5559774285253616,0.012705428,0.0,0.0,0.91180587,1.1325202,1.5559774285253616,0.008225614,0.0,0.0
67,0.5818808,1.675082,2.366979887057795,0.011111145,0.0,0.0,0.7621701,1.6501186,2.366979887057795,0.003631514,0.0,0.0,0.5982675,1.4804742,2.366979887057795,0.012958377,0.0,0.0,0.556732,1.3389047,2.366979887057795,0.013406542,0.0,0.0,0.14211093,-0.25214282,1.1022949138630982,0.010183627,0.0,0.0,0.36593285,0.6978848,1.1022949138630982,5.477726e-05,0.0,0.0,0.15136302,-0.28332365,1.1022949138630982,0.009258002,0.0,0.0,0.09433734,0.060726598,1.1022949138630982,0.00010917354,0.0,0.0,0.177589,1.2010858,1.181277236082546,0.070168085,2.8813544e-08,6.997826056939579e-08,0.16868912,1.2044238,1.181277236082546,0.008246302,2.7757526e-08,6.997826056939579e-08,0.18234286,1.2005072,1.181277236082546,0.054746635,2.9514899e-08,6.997826056939579e-08,0.16578932,0.16129364,1.181277236082546,0.004195183,4.4312305e-08,6.997826056939579e-08,0.91785026,1.3223894,1.5908717035392275,0.011525372,0.0,0.0,0.9124761,1.2894695,1.5908717035392275,0.0079758745,0.0,0.0,0.91527563,1.3582543,1.5908717035392275,0.014754923,0.0,0.0,0.9125933,1.1410935,1.5908717035392275,0.009415391,0.0,0.0
68,0.58671504,1.7077355,2.4395896846989427,0.010719773,0.0,0.0,0.7795907,1.6805295,2.4395896846989427,0.0035085033,0.0,0.0,0.6046331,1.4961861,2.4395896846989427,0.012423871,0.0,0.0,0.5612663,1.3456814,2.4395896846989427,0.013335354,0.0,0.0,0.14343993,-0.23897426,1.1379797128167302,0.0095640365,0.0,0.0,0.37307513,0.7111904,1.1379797128167302,5.5208413e-05,0.0,0.0,0.15307343,-0.26489794,1.1379797128167302,0.008547554,0.0,0.0,0.096047916,0.08100935,1.1379797128167302,0.00010992754,0.0,0.0,0.18049622,1.2458006,1.2614867235832294,0.005618352,0.0040925466,0.01587215023401223,0.17066889,1.2470498,1.2614867235832294,0.0130943395,0.0041796546,0.01587215023401223,0.1829803,1.244177,1.2614867235832294,0.4581598,0.004818681,0.01587215023401223,0.1675603,0.16338517,1.2614867235832294,0.006454915,0.012658568,0.01587215023401223,0.9179759,1.3379905,1.6257659785530938,0.012153974,0.0,0.0,0.9129808,1.3037893,1.6257659785530938,0.008500109,0.0,0.0,0.9158919,1.375243,1.6257659785530938,0.01709032,0.0,0.0,0.9133219,1.1496669,1.6257659785530938,0.010726051,0.0,0.0
69,0.59166765,1.7403891,2.5121994823400904,0.01031962,0.0,0.0,0.7980015,1.7109407,2.5121994823400904,0.003391933,0.0,0.0,0.61124504,1.511898,2.5121994823400904,0.011860128,0.0,0.0,0.56581825,1.3524582,2.5121994823400904,0.013263657,0.0,0.0,0.14481786,-0.2258057,1.1736645117703617,0.008883489,0.0,0.0,0.38026267,0.72449607,1.1736645117703617,5.5750676e-05,0.0,0.0,0.15485889,-0.24647215,1.1736645117703617,0.0077487514,0.0,0.0,0.097741455,0.10129202,1.1736645117703617,0.00011085556,0.0,0.0,0.18559283,1.2799132,1.3416962110839128,0.0010950625,0.02311199,0.07442325076548544,0.1721786,1.2801884,1.3416962110839128,0.032585453,0.022969145,0.07442325076548544,0.18586317,1.278188,1.3416962110839128,0.001271399,0.02143102,0.07442325076548544,0.16893029,0.16565172,1.3416962110839128,0.015212544,0.036201846,0.07442325076548544,0.9180963,1.3535917,1.6606602535669597,0.012762108,0.0,0.0,0.91346645,1.318109,1.6606602535669597,0.009006049,0.0,0.0,0.91647464,1.3922316,1.6606602535669597,0.019711701,0.0,0.0,0.91400224,1.1582402,1.6606602535669597,0.012154105,0.0,0.0
70,0.5967502,1.7730426,2.584809279981238,0.009909965,0.0,0.0,0.81750154,1.7413517,2.584809279981238,0.003282577,0.0,0.0,0.61814964,1.5276098,2.584809279981238,0.011266605,0.0,0.0,0.57039064,1.3592349,2.584809279981238,0.013189163,0.0,0.0,0.14625865,-0.21263714,1.2093493107239932,0.008140345,0.0,0.0,0.3874974,0.73780173,1.2093493107239932,5.6427216e-05,0.0,0.0,0.15674421,-0.22804645,1.2093493107239932,0.006862034,0.0,0.0,0.09941519,0.12157478,1.2093493107239932,0.00011198231,0.0,0.0,0.19890136,1.3766266,1.4219056985845961,0.0004466449,3.0027135e-08,8.982598667568872e-08,0.17321771,1.3765767,1.4219056985845961,0.44490683,2.8872728e-08,8.982598667568872e-08,0.19339597,1.3703454,1.4219056985845961,0.00039879399,2.8867722e-08,8.982598667568872e-08,0.1698888,0.16906896,1.4219056985845961,0.47820592,4.5043013e-08,8.982598667568872e-08,0.91821235,1.3691928,1.695554528580826,0.01334453,0.0,0.0,0.9139357,1.3324289,1.695554528580826,0.009490882,0.0,0.0,0.9170304,1.4092203,1.695554528580826,0.022587495,0.0,0.0,0.91464293,1.1668134,1.695554528580826,0.013689962,0.0,0.0
71,0.6019769,1.8056961,2.657419077622386,0.009490543,0.0,0.0,0.83819145,1.771763,2.657419077622386,0.003181422,0.0,0.0,0.6254067,1.5433216,2.657419077622386,0.010643323,0.0,0.0,0.5749873,1.3660117,2.657419077622386,0.013109409,0.0,0.0,0.14778289,-0.19946858,1.2450341096776247,0.0073374063,0.0,0.0,0.39478135,0.7511074,1.2450341096776247,5.7268335e-05,0.0,0.0,0.15876776,-0.20962065,1.2450341096776247,0.0059005027,0.0,0.0,0.10106619,0.14185753,1.2450341096776247,0.00011335863,0.0,0.0,0.22899413,1.4733405,1.5021151860852795,0.00026802078,1.6737754e-08,4.727183457037684e-08,0.17498748,1.4729649,1.5021151860852795,0.084509395,1.600897e-08,4.727183457037684e-08,0.2096793,1.462503,1.5021151860852795,0.00024394057,1.6267188e-08,4.727183457037684e-08,0.17130098,0.17248645,1.5021151860852795,0.10156552,2.3910715e-08,4.727183457037684e-08,0.91832465,1.384794,1.7304488035946919,0.013896254,0.0,0.0,0.91439074,1.3467487,1.7304488035946919,0.0099526765,0.0,0.0,0.91756433,1.4262091,1.7304488035946919,0.0256379,0.0,0.0,0.9152511,1.1753867,1.7304488035946919,0.015316415,0.0,0.0
72,0.6073646,1.8383497,2.7300288752635335,0.009061161,0.0,0.0,0.8601693,1.8021739,2.7300288752635335,0.0030895905,0.0,0.0,0.63309413,1.5590335,2.7300288752635335,0.009991132,0.0,0.0,0.5796125,1.3727884,2.7300288752635335,0.013021886,0.0,0.0,0.14942239,-0.18630002,1.2807189086312567,0.0064845933,0.0,0.0,0.40211657,0.76441306,1.2807189086312567,5.8315487e-05,0.0,0.0,0.16099271,-0.19119497,1.2807189086312567,0.0048990166,0.0,0.0,0.10269089,0.1621402,1.2807189086312567,0.0001150385,0.0,0.0,0.3152368,1.570054,1.5823246735859637,0.00012287978,1.6168544e-08,4.886387051044986e-08,0.18039687,1.5693542,1.5823246735859637,0.001532485,1.5438196e-08,4.886387051044986e-08,0.24507788,1.5546607,1.5823246735859637,0.00013332427,1.5684575e-08,4.886387051044986e-08,0.1754566,0.1759037,1.5823246735859637,0.00097162405,2.3009408e-08,4.886387051044986e-08,0.9184337,1.4003952,1.7653430786085582,0.014412885,0.0,0.0,0.9148336,1.3610685,1.7653430786085582,0.0103908405,0.0,0.0,0.91808134,1.4431977,1.7653430786085582,0.028712692,0.0,0.0,0.91583216,1.1839601,1.7653430786085582,0.017008666,0.0,0.0
73,0.6129339,1.8710033,2.8026386729046813,0.008622211,0.0,0.0,0.88351935,1.8325849,2.8026386729046813,0.0030085156,0.0,0.0,0.64131707,1.5747454,2.8026386729046813,0.009312072,0.0,0.0,0.584272,1.3795654,2.8026386729046813,0.0129237,0.0,0.0,0.15122883,-0.17313147,1.3164037075848882,0.005602276,0.0,0.0,0.40950498,0.7777187,1.3164037075848882,5.9626593e-05,0.0,0.0,0.16353086,-0.17276926,1.3164037075848882,0.003921281,0.0,0.0,0.10428506,0.18242297,1.3164037075848882,0.00011711606,0.0,0.0,1.0416737,1.6667678,1.662534161086647,5.857868e-05,2.5633259e-08,9.747083302730885e-08,0.18984577,1.665743,1.662534161086647,0.0007447938,2.4549628e-08,9.747083302730885e-08,0.37904364,1.6468182,1.662534161086647,4.8379916e-05,2.4510937e-08,9.747083302730885e-08,0.18226814,0.17932093,1.662534161086647,0.00048892474,3.6602952e-08,9.747083302730885e-08,0.9185401,1.4159963,1.800237353622424,0.014890401,0.0,0.0,0.91526574,1.3753883,1.800237353622424,0.010805687,0.0,0.0,0.9185858,1.4601865,1.800237353622424,0.031577025,0.0,0.0,0.91639084,1.1925334,1.800237353622424,0.018732715,0.0,0.0
74,0.6187098,1.9036567,2.875248470545829,0.00817419,0.0,0.0,0.90829825,1.8629961,2.875248470545829,0.0029398326,0.0,0.0,0.65021986,1.5904573,2.875248470545829,0.008609097,0.0,0.0,0.5889725,1.3863422,2.875248470545829,0.012811343,0.0,0.0,0.15329136,-0.1599629,1.3520885065385198,0.0047242385,0.0,0.0,0.4169485,0.7910244,1.3520885065385198,6.12847e-05,0.0,0.0,0.16659576,-0.15434347,1.3520885065385198,0.003053336,0.0,0.0,0.10584369,0.20270571,1.3520885065385198,0.00011972508,0.0,0.0,1.199734,1.7634795,1.7427436485873304,0.00027136834,0.01517586,0.09582297725562994,0.20667514,1.7621318,1.7427436485873304,0.0004743159,0.014893364,0.09582297725562994,1.1861714,1.7389758,1.7427436485873304,0.00013768414,0.0146648325,0.09582297725562994,0.1933186,0.18273842,1.7427436485873304,0.00034028347,0.017353393,0.09582297725562994,0.9186442,1.4315975,1.8351316286362904,0.01532519,0.0,0.0,0.9156886,1.389708,1.8351316286362904,0.011198313,0.0,0.0,0.9190817,1.4771752,1.8351316286362904,0.033917386,0.0,0.0,0.91693115,1.2011067,1.8351316286362904,0.020444797,0.0,0.0
75,0.6247232,1.9363105,2.9478582681869767,0.007718076,0.0,0.0,0.93451536,1.893407,2.9478582681869767,0.0028854823,0.0,0.0,0.66000813,1.606169,2.9478582681869767,0.007886499,0.0,0.0,0.5937224,1.3931189,2.9478582681869767,0.012681362,0.0,0.0,0.15577303,-0.14679429,1.3877733054921513,0.003897036,0.0,0.0,0.4244478,0.80433,1.3877733054921513,6.3411186e-05,0.0,0.0,0.17062029,-0.13591778,1.3877733054921513,0.0023687829,0.0,0.0,0.10736082,0.2229884,1.3877733054921513,0.00012308071,0.0,0.0,1.2375034,1.8120914,1.8229531360880138,0.00095539424,0.04137311,0.23016338854082363,0.23866583,1.8119706,1.8229531360880138,0.00028793814,0.041613907,0.23016338854082363,1.229666,1.7888803,1.8229531360880138,0.0004888806,0.038006097,0.23016338854082363,0.21115054,0.1900685,1.8229531360880138,0.00024330479,0.034701593,0.23016338854082363,0.91874635,1.4471986,1.8700259036501563,0.015714,0.0,0.0,0.9161031,1.4040278,1.8700259036501563,0.011570824,0.0,0.0,0.91957307,1.4941638,1.8700259036501563,0.035379417,0.0,0.0,0.91745657,1.2096798,1.8700259036501563,0.022092603,0.0,0.0
76,0.6310123,1.9689641,3.0204680658281244,0.0072550997,0.0,0.0,0.962108,1.923818,3.0204680658281244,0.0028476475,0.0,0.0,0.6709863,1.6218809,3.0204680658281244,0.007149801,0.0,0.0,0.59853196,1.3998957,3.0204680658281244,0.012529526,0.0,0.0,0.15898529,-0.13362573,1.4234581044457832,0.0031705636,0.0,0.0,0.43200243,0.81763566,1.4234581044457832,6.619174e-05,0.0,0.0,0.17645395,-0.11749199,1.4234581044457832,0.0018839258,0.0,0.0,0.10882847,0.24327114,1.4234581044457832,0.00012754799,0.0,0.0,1.2577598,1.8970706,1.9031626235886971,0.0038293495,2.6317371e-08,9.420806118265203e-08,0.32031494,1.896519,1.9031626235886971,0.00013800766,2.5366676e-08,9.420806118265203e-08,1.2502604,1.8688617,1.9031626235886971,0.0019339089,2.4364855e-08,9.420806118265203e-08,0.24197105,0.39328688,1.9031626235886971,0.00016361018,1.8247999e-08,9.420806118265203e-08,0.9188469,1.4627998,1.9049201786640226,0.016054086,0.0,0.0,0.91651046,1.4183478,1.9049201786640226,0.011925392,0.0,0.0,0.92006403,1.5111525,1.9049201786640226,0.035659682,0.0,0.0,0.91797036,1.2182533,1.9049201786640226,0.023616185,0.0,0.0
77,0.63762534,2.0016177,3.093077863469272,0.006786888,0.0,0.0,0.990914,1.9542292,3.093077863469272,0.0028287896,0.0,0.0,0.683628,1.6375928,3.093077863469272,0.006405809,0.0,0.0,0.603414,1.4066724,3.093077863469272,0.012351173,0.0,0.0,0.16351978,-0.12045719,1.4591429033994148,0.0025782406,0.0,0.0,0.4396089,0.8309413,1.4591429033994148,6.992341e-05,0.0,0.0,0.18545246,-0.09906629,1.4591429033994148,0.0015575123,0.0,0.0,0.11023646,0.2635539,1.4591429033994148,0.0001337834,0.0,0.0,1.2724458,1.9820497,1.9833721110893814,0.012655889,1.47207e-08,4.2721040711048275e-08,1.02002,1.9810672,1.9833721110893814,6.256063e-05,1.4046372e-08,4.2721040711048275e-08,1.264391,1.948843,1.9833721110893814,0.011332579,1.384613e-08,4.2721040711048275e-08,0.30952913,0.5965176,1.9833721110893814,9.4247735e-05,9.178347e-09,4.2721040711048275e-08,0.91894615,1.4784012,1.939814453677889,0.016342733,0.0,0.0,0.9169115,1.4326676,1.939814453677889,0.012264724,0.0,0.0,0.92055845,1.5281413,1.939814453677889,0.034606982,0.0,0.0,0.9184752,1.2268265,1.939814453677889,0.024951223,0.0,0.0
78,0.6446237,2.0342712,3.1656876611104208,0.0063151573,0.0,0.0,1.0206501,1.9846401,3.1656876611104208,0.0028315333,0.0,0.0,0.69871664,1.6533045,3.1656876611104208,0.005662698,0.0,0.0,0.60838515,1.4134492,3.1656876611104208,0.012140893,0.0,0.0,0.17039232,-0.10728863,1.4948277023530463,0.0021199055,0.0,0.0,0.44725788,0.844247,1.4948277023530463,7.510593e-05,0.0,0.0,0.19904105,-0.080640495,1.4948277023530463,0.0013341127,0.0,0.0,0.1115711,0.28383657,1.4948277023530463,0.00014310193,0.0,0.0,1.2875606,2.067029,2.0635815985900647,0.006202195,1.3198319e-08,3.696947008761988e-08,1.1833699,2.0656154,2.0635815985900647,0.0002238231,1.2577431e-08,3.696947008761988e-08,1.2770352,2.0288246,2.0635815985900647,0.008789093,1.249053e-08,3.696947008761988e-08,0.7314034,0.79976135,2.0635815985900647,3.887141e-05,8.8850225e-09,3.696947008761988e-08,0.9190445,1.4940023,1.9747087286917548,0.016577668,0.0,0.0,0.91730684,1.4469874,1.9747087286917548,0.012591886,0.0,0.0,0.92106056,1.54513,1.9747087286917548,0.03229421,0.0,0.0,0.9189738,1.2354,1.9747087286917548,0.026031852,0.0,0.0
79,0.65208703,2.0669246,3.2382974587515685,0.005842078,0.0,0.0,1.0509056,2.0150514,3.2382974587515685,0.0028586062,0.0,0.0,0.71765494,1.6690164,3.2382974587515685,0.0049302555,0.0,0.0,0.61346567,1.4202259,3.2382974587515685,0.01189262,0.0,0.0,0.18097045,-0.094120055,1.5305125013066778,0.0017683194,0.0,0.0,0.45492882,0.85755265,1.5305125013066778,8.2641025e-05,0.0,0.0,0.21796758,-0.06221479,1.5305125013066778,0.0011743973,0.0,0.0,0.11281253,0.30411932,1.5305125013066778,0.0001585578,0.0,0.0,1.3105518,2.152008,2.143791086090748,0.0022530162,1.9129779e-08,6.085962231838895e-08,1.2265298,2.150164,2.143791086090748,0.00064929394,1.834552e-08,6.085962231838895e-08,1.2941118,2.1088057,2.143791086090748,0.002352318,1.8090406e-08,6.085962231838895e-08,1.1130842,1.0029889,2.143791086090748,0.00011926047,1.6501044e-08,6.085962231838895e-08,0.919142,1.5096035,2.009603003705621,0.016756449,0.0,0.0,0.91769713,1.4613072,2.009603003705621,0.01291028,0.0,0.0,0.9215748,1.5621185,2.009603003705621,0.029008863,0.0,0.0,0.9194685,1.2439731,2.009603003705621,0.026795523,0.0,0.0
