,experiment,variance,use_location,use_scale,Z,NPMLE,thetaG,misspec,NPMLEinit,wellspec,surels,truth
3696,e,0.1,False,True,0.4664207368967084,0.018497106218976937,0.30587358378820473,0.5376387503147413,0.5384011016646392,0.0015015877329715244,0.00251942455088408,0.002493961253979817
3697,e,0.1,False,True,0.467608494680845,0.018469445600841797,0.30599965834748966,0.5362296684444965,0.5370155729922037,0.0015161512616445336,0.0025427325049172706,0.002516770137682924
3698,e,0.1,False,True,0.46879625246498247,0.018443093895460585,0.3061254831380314,0.5348170037621606,0.5356263149896232,0.001530836792911896,0.0025662375707713445,0.0025397697081346576
3699,e,0.1,False,True,0.46998401024911907,0.018418046485045008,0.30625105780903644,0.5334008061368807,0.53423337708268,0.0015456451504791595,0.002589941229777573,0.002562961381978729
3700,e,0.1,False,True,0.47117176803325655,0.0183942987775043,0.30637638201030726,0.5319811254651484,0.5328368087343258,0.0015605771618129847,0.0026138449726365903,0.002586346584716164
3701,e,0.1,False,True,0.47235952581739404,0.01837184620643191,0.3065014553922433,0.5305580116678814,0.5314366594417553,0.0015756336581446997,0.0026379502994616066,0.0026099267507456616
3702,e,0.1,False,True,0.47354728360153064,0.018350684231089362,0.3066262776058431,0.529131514687501,0.5300329787334774,0.001590815474473898,0.002662258719821817,0.002633703323404162
3703,e,0.1,False,True,0.47473504138566813,0.018330808336387578,0.3067508483027058,0.5277016844850166,0.5286258161663923,0.0016061234495719754,0.0026867717527859136,0.002657677755007509
3704,e,0.1,False,True,0.47592279916980473,0.01831221403286583,0.30687516713503266,0.5262685710371275,0.5272152213228829,0.00162155842598548,0.00271149092696543,0.0026818515068909145
3705,e,0.1,False,True,0.4771105569539422,0.018294896856667936,0.3069992337556287,0.5248322243333154,0.525801243807902,0.0016371212500395664,0.002736417780558448,0.002706226049449848
3706,e,0.1,False,True,0.4782983147380788,0.018278852369516246,0.3071230478179041,0.5233926943729633,0.5243839332460781,0.0016528127718412112,0.0027615538613930293,0.0027308028621805544
3707,e,0.1,False,True,0.4794860725222163,0.018264076158682915,0.3072466089758766,0.5219500311624635,0.5229633392788139,0.0016686338452825372,0.0027869007269710343,0.00275558343372105
3708,e,0.1,False,True,0.4806738303063529,0.018250563836959017,0.307369916884172,0.520504284712351,0.5215395115614093,0.0016845853280438884,0.002812459944511655,0.002780569261891743
3709,e,0.1,False,True,0.4818615880904904,0.018238311042621067,0.3074929711980267,0.5190555050344279,0.5201124997601739,0.0017006680815970358,0.0028382330909953427,0.002805761853736504
3710,e,0.1,False,True,0.4830493458746279,0.018227313439395317,0.3076157715732886,0.5176037421389128,0.5186823535495633,0.0017168829712081348,0.0028642217532074453,0.002831162725563413
3711,e,0.1,False,True,0.4842371036587645,0.018217566716419713,0.30773831766641924,0.5161490460315874,0.5172491226093129,0.0017332308659407478,0.0028904275277821115,0.0028567734029858087
3712,e,0.1,False,True,0.485424861442902,0.018209066588203465,0.30786060913449537,0.5146914667109526,0.5158128566215798,0.0017497126386587932,0.0029168520212462614,0.0028825954209633184
3713,e,0.1,False,True,0.4866126192270386,0.01820180879458452,0.3079826456352097,0.5132310541654022,0.5143736052681043,0.0017663291660293284,0.0029434968500633525,0.0029086303238427934
3714,e,0.1,False,True,0.48780037701117607,0.01819578910068463,0.308104426826874,0.5117678583703934,0.5129314182273621,0.0017830813285254416,0.0029703636406775294,0.0029348796653995085
3715,e,0.1,False,True,0.48898813479531267,0.0181910032968624,0.3082259523684192,0.5103019292856412,0.5114863451717451,0.0017999700104288933,0.002997454029557469,0.0029613450088781627
3716,e,0.1,False,True,0.49017589257945016,0.018187447198663973,0.308347221919398,0.5088333168523055,0.5100384357647311,0.0018169960998329023,0.003024769663240587,0.0029880279270341472
3717,e,0.1,False,True,0.49136365036358676,0.01818511664677177,0.30846823513998584,0.5073620709902057,0.5085877396580823,0.0018341604886446636,0.003052312198376997,0.003014930002174617
3718,e,0.1,False,True,0.49255140814772425,0.018184007506950976,0.308588991690983,0.5058882415950285,0.5071343064890346,0.0018514640725880189,0.0030800833017737487,0.0030420528261998286
3719,e,0.1,False,True,0.49373916593186173,0.01818411566999406,0.30870949123381575,0.5044118785355612,0.505678185877513,0.00186890775120588,0.003108084650438888,0.003069398000644282
3720,e,0.1,False,True,0.49492692371599833,0.018185437051663183,0.30882973343053793,0.5029330316509258,0.5042194274233465,0.0018864924278627227,0.003136317931625675,0.003096967136718047
3721,e,0.1,False,True,0.4961146815001358,0.01818796759263062,0.30894971794383314,0.501451750747822,0.5027580807034912,0.00190421900974703,0.003164784842876897,0.0031247618553481298
3722,e,0.1,False,True,0.4973024392842724,0.018191703258417184,0.3090694444370154,0.4999680855977936,0.5012941952692774,0.0019220884078735448,0.0031934870920689432,0.0031527837872196798
3723,e,0.1,False,True,0.4984901970684099,0.01819664003932877,0.3091889125740316,0.49848208593448873,0.4998278206436484,0.0019401015370856776,0.0032224263974562762,0.003181034572817511
3724,e,0.1,False,True,0.4996779548525465,0.01820277395039088,0.3093081220194622,0.49699380145094896,0.49835900631842756,0.0019582593160576414,0.003251604487715548,0.0032095158624673133
3725,e,0.1,False,True,0.500865712636684,0.01821010103128134,0.30942707243852385,0.49550328179689207,0.49688780175158015,0.001976562667296761,0.0032810231019901074,0.0032382293163772335
3726,e,0.1,False,True,0.5020534704208215,0.01821861734626114,0.30954576349706986,0.4940105765760237,0.49541425636450065,0.001995012517145519,0.003310683989934196,0.0032671766046791723
3727,e,0.1,False,True,0.5032412282049581,0.01822831898410343,0.3096641948615924,0.49251573534334825,0.49393841953930195,0.002013609795783697,0.0033405889117573712,0.003296359407470252
3728,e,0.1,False,True,0.5044289859890956,0.01823920205802078,0.3097823661992242,0.49101880760249345,0.49246034061611477,0.0020323554372304697,0.0033707396382689756,0.003325779414854411
3729,e,0.1,False,True,0.5056167437732322,0.01825126270559063,0.3099002771777393,0.48951984280305705,0.4909800688904098,0.0020512503793463127,0.003401137950922394,0.003355438326983664
3730,e,0.1,False,True,0.5068045015573697,0.018264497088679017,0.3100179274655558,0.4880188903379492,0.48949765361031605,0.002070295563835072,0.003431785641859624,0.003385337854099837
3731,e,0.1,False,True,0.5079922593415063,0.018278901393362655,0.31013531673173617,0.48651599954076613,0.48801314397396717,0.0020894919362457794,0.003462684513955555,0.0034154797165758424
3732,e,0.1,False,True,0.5091800171256438,0.018294471829849314,0.3102524446459897,0.48501121968315763,0.486526589126843,0.002108840445974624,0.0034938363808625847,0.0034458656449574306
3733,e,0.1,False,True,0.5103677749097804,0.018311204632396508,0.31036931087867364,0.48350459997222583,0.4850380381591419,0.002128342046266686,0.003525243067054898,0.003476497380004488
3734,e,0.1,False,True,0.5115555326939178,0.01832909605922877,0.31048591510079493,0.48199618954791834,0.4835475401031462,0.0021479976942178434,0.003556906407873105,0.0035073766727328104
3735,e,0.1,False,True,0.5127432904780553,0.01834814239245312,0.3106022569840115,0.4804860374804536,0.482055143930618,0.0021678083507764173,0.0035888282495685525,0.003538505284455426
3736,e,0.1,False,True,0.5139310482621919,0.018368339937973134,0.31071833620063394,0.47897419276774533,0.4805608985501961,0.00218777498074494,0.0036210104493478645,0.003569884986824261
3737,e,0.1,False,True,0.5151188060463294,0.018389685025401583,0.3108341524236273,0.4774607043328424,0.4790648528048073,0.0022078985527818817,0.0036534548754175037,0.003601517561871737
3738,e,0.1,False,True,0.516306563830466,0.018412174007971356,0.3109497053266121,0.47594562102139426,0.4775670554690991,0.002228180039403187,0.003686163407028055,0.003633404802052165
3739,e,0.1,False,True,0.5174943216146035,0.01843580326244523,0.3110649945838663,0.4744289915991117,0.4760675552468728,0.0022486204169840126,0.003719137934518914,0.0036655485102834746
3740,e,0.1,False,True,0.5186820793987401,0.018460569189023942,0.31118001987032656,0.47291086474926064,0.47456640076854434,0.0022692206657601846,0.003752380359362548,0.003697950499988587
3741,e,0.1,False,True,0.5198698371828776,0.01848646821125319,0.3112947808615901,0.47139128907015215,0.4730636405886035,0.0022899817698298726,0.0037858925942091783,0.0037306125951371374
3742,e,0.1,False,True,0.5210575949670142,0.018513496775928975,0.31140927723391565,0.4698703130726646,0.4715593231831038,0.0023109047171549846,0.00381967656293101,0.0037635366302868215
