,NPMLE,SURE-PM,SURE-THING,SURE-LS,Z (MLE),log-sigma
2807,0.010069703247454376,0.005044629498178079,0.0008172671822315366,-0.0003513023519944725,-0.00040437546,-2.073957124327842
2808,0.02177524982856455,0.026500672097920463,0.023795122552944654,0.018727779258876146,-0.023906847,-1.4523775581257319
2809,0.002930354822486384,-0.012308543740405471,-0.016537098250559882,-0.01502610230525706,-0.016411133,-2.0243791467984815
2810,0.03409491859574842,0.0730085416312781,0.05498378307153805,0.0503251280801118,0.039582811,-1.3419403659271107
2811,0.040229606479496596,0.08970359330471521,0.057116011763589714,0.05401241067078215,0.068374179,-1.3555003870893578
2812,0.018289324921658207,0.017426423671492105,0.007358240229522031,0.002281114653969434,-0.0077676773,-1.6619075299560169
2813,0.025441465961689343,0.03974171659128098,0.03959837546978228,0.03445532658205527,-0.012650439,-1.378409507449539
2814,0.04426150660773007,0.10605268116441197,0.10408968125496612,0.10607709026078166,0.15880479,-1.083126925328072
2815,0.03902094967033702,0.09966282643320538,0.11468750800255105,0.11717472485839844,0.11147872,-1.038626794880089
2816,0.024820736556989294,0.034765282173006444,0.02807795436720926,0.018428606557820023,0.012523086,-1.588793979747933
2817,0.03200684146468709,0.06818875640568066,0.057172116280434615,0.05308453012612885,0.025233133,-1.3085711139733374
2818,0.02868763130257789,0.0498863234792528,0.043846310528273584,0.037181137729699075,0.012168071,-1.3967272533104123
2819,0.03839737104908042,0.10071360914143854,0.16364596405704987,0.16447881547609924,0.14311354,-0.9026627819192413
2820,0.030940948635590937,0.03495687847591243,0.02719337046128414,0.03172230806786523,0.034462098,-1.9956552351445018
2821,0.027748703815123756,0.03286316563659728,0.02683729402943739,0.026825857068181008,0.029716903,-1.9308285181855944
2822,0.024517044907169733,0.02781569957951839,0.02202474150939216,0.022911436980701534,0.023957271,-2.151029462110518
2823,0.01891037696747105,0.02148909380197852,0.022079775748695327,0.01436514307699614,0.015408322,-2.014823782167936
2824,0.02350584759888633,0.02640520424318364,0.021531093705605967,0.02185862288121818,0.022733718,-2.1839682396207962
2825,0.026028631070731795,0.030848671539272923,0.025782053898659542,0.02438162023855389,0.026776897,-1.9511366537648234
2826,0.008897886989310762,0.009148119635199103,0.008012497610358292,0.007935697477215002,0.0081068734,-2.4028520736711614
2827,0.03895934786407402,0.04559113280105803,0.03414389582447321,0.038788535174308005,0.043077596,-1.9414870114657206
2828,0.027334114092875953,0.031371610386217795,0.02434655426787808,0.026723019914143564,0.028618783,-2.041367337431928
2829,0.02880462104691201,0.033304288639593435,0.026371234131042382,0.028688622566089783,0.031366795,-1.9729845400918486
2830,0.03523025805143001,0.04236146098813456,0.031194498518634872,0.03528584189717483,0.039734952,-1.9052505299429583
2831,0.027000955143016474,0.03107842283175267,0.024272533663144226,0.02621248994514618,0.028080016,-2.04000549024977
2832,0.03391886498613061,0.03821807295804005,0.029817337643834964,0.03485163987131212,0.038088005,-1.98031318462418
2833,0.045808553284217915,0.05553063706470818,0.03888122614545487,0.04395409680418605,0.051161636,-1.8524146862163244
2834,0.02230115900900502,0.025692225900655893,0.022667932675938834,0.019820947370868505,0.020993736,-2.0858766377441724
2835,0.032066795032532194,0.03519419746381614,0.02780100769901909,0.03356335947127781,0.035834394,-2.055218724756402
