mu,k,SURE_2step_MSE,SURE_2step_LOSS,SURE_both_MSE,SURE_both_LOSS,SURE_theta_MSE,SURE_theta_LOSS,SURE_pi_MSE,SURE_pi_LOSS,SURE_sparse_MSE,SURE_sparse_LOSS,NPMLE_MSE,NPMLE_LOSS,SURE_NPMLEinit_OBJ_LOSS,SURE_OBJ_LOSS,SURE_NPMLEinit_MSE,SURE_NPMLEinit_LOSS,BAYES_MSE
3,5,0.07071873280141557,-0.0018776284513864995,0.05894899462430118,-0.000819747566424553,0.07270116750865979,-0.0002633268187756812,0.05649915666448595,-0.00042563477841599706,0.046114284339003574,-0.0016646298603857303,0.026048488795143144,-1406.6290522578004,-0.046296585383263165,0.9199897650670554,0.02698021398006684,-0.04594878909165527,0.026456028878161113
5,5,0.053895036094926733,-0.003143701561511648,0.052192218055413714,-0.0009977102614276419,0.05590496592131242,-0.0008792784211727848,0.05313865123261516,-0.00038787633967308463,0.05326022235200519,-0.006263293324065443,0.028879092065555917,-1404.3765341186952,-0.06850610856376921,0.9072117783762341,0.028073889875042116,-0.06851492712182392,0.021355606614491162
7,5,0.002135182852280246,0.0015385787604371899,0.0017522012637876548,0.0019468954792640715,0.018439362526608345,0.035660354569448376,0.005177832784348295,0.010713882826659755,0.3651952788199756,0.37276204662427065,0.0012995754218552713,-1466.4307298640167,0.0013331407063257076,0.9054574435856974,0.0022012394621362236,0.0011853560981355713,1.0877999737351417e-07
3,5,0.07113291885337128,-0.005758488001795058,0.07178034779058722,-0.0031474110846638724,0.07530838516608411,-0.001405934328388412,0.07154022818341256,-0.0014339760785471753,0.038143575760689434,-0.038971062605481506,0.003360067952995627,-1347.3999897029653,-0.14295927207974263,0.7972393951893592,0.002516892422023096,-0.14220083298068767,0.0009223404711153678
5,5,0.044983141103814815,-0.0006964703806228271,0.04815215898122747,-0.0004221162726348666,0.0668165165873353,0.0225424489867803,0.0521496561042451,-0.00013417099598473213,0.042158593283434506,-0.0013973546498840506,0.03715457072439725,-1427.7638599871589,-0.029451183570436683,0.8977879285552471,0.03816565739583684,-0.02836014786832345,0.02950265999595283
7,5,0.07083455665268422,-0.000678232730651871,0.04884670524037642,-0.0005573227887811072,0.08511448092017158,0.01230915713497177,0.043215655704075866,-0.00024335083489427235,0.01331652405306315,-0.0018467299473786626,0.009170142305760973,-1419.7865433458392,-0.031788716392915944,0.9779915128151226,0.008410956696096508,-0.029383528909924395,1.503490893335865e-07
3,5,0.03398951137949878,0.03872878477116524,0.030551895863851986,0.04007763339729399,0.06179750187907468,0.09037636325169843,0.027794709497510034,0.04839544162379252,0.03432236164408753,0.06378701640030864,0.021021573238110155,-1450.4923642495526,0.043208320443164666,0.9497376852764152,0.03282985977579528,0.03886876596747834,0.01890166662042431
5,5,0.03551377204503369,-0.0018719869433680288,0.03242677900731902,-0.0005212250749361829,0.03707148168430491,-0.00031046180021473903,0.03706565669842264,-0.000270421944834311,0.029511259476563433,-0.005101817186192648,0.006697067152266335,-1413.8028519621644,-0.05670204908393316,0.9030612469606424,0.006769846290782946,-0.05564199694732713,0.002927421592331653
7,5,0.004487378529824722,0.012146845292687659,0.004973803953826238,0.012662935626809712,0.04146310585371643,0.02590059947195846,0.013513705351397412,0.017842226330171115,0.32310734881084996,0.37117468122471725,0.005179890829148103,-1466.853723280212,0.010990814018519132,0.9507721476289955,0.006980746610032263,0.010452286218446261,2.947653463374305e-07
3,5,0.049993845629934315,0.04536321150915614,0.04867621679484247,0.04626727203466203,0.12487273099626307,0.08472353491436252,0.050621238238562405,0.05161722514328721,0.0528190977587467,0.06664909855028009,0.048144062215953014,-1449.2919308573476,0.04716318206016513,0.9096080519580303,0.05012915418051466,0.04496918705721146,0.04530961835666132
5,5,0.040653170446404416,-0.0021047980079936224,0.04798152706708678,-0.0014707230266694752,0.0415130751603452,-0.00029152653642836414,0.04914723310484149,-0.0003778016942095519,0.032883228925586455,-0.0069742830455995775,0.012576839029556563,-1418.9617254744408,-0.078158898911287,0.9830352227810428,0.011671261971171094,-0.07619221866475027,0.0020715768087993885
7,5,0.030305266981071412,-7.169538536800246e-06,0.017745008472082754,-8.948248787191914e-06,0.07831262004692448,0.024656238975268023,0.018666370079835598,0.007696528680349956,0.0014368832966772766,0.007481226129108791,0.009329441827460306,-1447.2145461187251,-0.00026394789215999025,0.9595678522500505,0.010976779103541182,0.0013020350306882165,3.518097694309911e-07
3,5,0.029635212720950658,0.0004925953509450665,0.02813338965886104,0.0020569938962592006,0.04909718021025611,0.024444933651686596,0.029442709022075433,0.007900651864528072,0.028270338931656515,0.005174723771099707,0.027007523756881004,-1421.08532409039,0.0011683558256590913,0.856255686596656,0.029336457808238934,0.00020009087425387406,0.02860039322597217
5,5,0.0026637134077975117,-2.560821195788776e-05,0.001238465994694616,-1.8100989770346133e-05,0.014536516624060313,0.03476147298790101,0.0035465313665206787,0.006661926322231011,0.0033645206577658632,-1.9369443537016194e-05,0.00034207396838181514,-1442.365269659119,-0.002494227759109208,0.8737447802442777,0.0004936616567096653,-0.0015613300150513396,1.6313071274961364e-05
7,5,0.008204440283127017,0.05903637237498174,0.004248920771382547,0.06148420013613736,0.03905596672807233,0.09012942467176663,0.012221322930585234,0.0682737490695722,0.0049832957480427514,0.060405112000941244,0.00674493596572653,-1510.5404609536554,0.059240611709713224,0.9369969008775068,0.00780287982886139,0.05888323679003315,2.922384475855978e-07
3,5,0.042212064597146215,-0.00025333107739743355,0.0445785309717203,-7.973270358331775e-05,0.04326860016206903,0.015988244636468835,0.04459171786791891,-2.90839585318281e-05,0.05943815363889688,-4.128665875464321e-05,0.04327831876743475,-1416.9737884790038,-0.008114323435114102,0.9306794895025821,0.04267640790226316,-0.006857722584500607,0.03754047197523805
5,5,0.023584862401142187,0.016853172926326238,0.021308075239558213,0.01738236754410093,0.06737505671055583,0.04657824372585037,0.022631976597411483,0.024823517415630703,0.031205542358358505,0.017859898227140094,0.017279372934956534,-1453.6743796612825,0.017561642395639638,0.9039104049843679,0.02264190078606732,0.016635194291120797,0.013561285627293694
7,5,0.018570662987487326,0.03900126938184758,0.01458752623555632,0.04138450802240686,0.047209010757367866,0.06790104357901715,0.027121726648740033,0.046212019501586155,0.005731378125026929,0.044578691648603126,0.017674931386126157,-1489.8298323784632,0.040528613841759806,0.9372823041122665,0.01843372619305372,0.03870033060935225,0.0003158192590143635
3,5,0.017636605854640094,0.012032464346477128,0.017366499339834987,0.012876963920426646,0.09881693347853608,0.06619946396096316,0.02132553814589067,0.018520042697539454,0.032904274872610884,0.06591495645730538,0.01969506334831451,-1441.1626804718994,0.01251509342531324,0.9195608558810721,0.0173953540594401,0.01170058228004973,0.014124639458084742
5,5,0.025335737252699126,-0.0006037466246975782,0.02577627138475468,-0.0003754579663750519,0.04692548881515938,0.020115376387240078,0.0251908178964071,-0.000160126394837107,0.01976261314885045,-0.0023606724647395366,0.003864070889302475,-1425.2989070500826,-0.0297238324894231,0.889332867355911,0.0029218321820485434,-0.028401296966861538,0.0009166056935026451
7,5,0.012528236413019833,-0.0012157601596190944,0.014728199576337654,-0.00040312996324132655,0.013399616391489904,-0.00021690805551781978,0.01697005072637946,-0.0001758699482402335,0.020523759587385063,-0.0038537326715788823,0.00022869810527328992,-1407.5449282534184,-0.03858139581634828,0.8692255736022091,1.8614757469585534e-05,-0.03715852440500271,3.283655835261185e-10
3,5,0.05207650982440662,-4.922845462806436e-05,0.04329963945410537,-4.825236013311951e-05,0.09288538459031562,0.043605791384428355,0.04262886328579485,0.001398066404812539,0.04353899821715039,0.021709282347594127,0.042333256277955755,-1425.9872083806445,-0.00438803257472432,0.9759062282542613,0.04168781187981042,-0.0028328605054120997,0.026226012802926378
5,5,0.060020395708578124,0.08470920117561082,0.05966966729469567,0.0853570880055554,0.08423987272595315,0.11577329487871771,0.056693690554221396,0.09441559464810757,0.06470136402161329,0.08553551897705847,0.05868016532912917,-1489.5700092380719,0.08464801561644844,0.9230571443951617,0.05968687627414125,0.08451761590790284,0.043599987607241195
7,5,0.006718455474449811,-0.0004956985503130227,0.010430891804111624,-0.00020838327756757735,0.012448535726507169,0.008348643836467546,0.012679391499588445,-7.86060951172658e-05,0.01350881502794866,-0.0017169978339428554,0.0034065605322869444,-1433.7958154368293,-0.022015105138617513,0.8913374348639661,0.0029976527544541376,-0.020444860715072993,8.53691032413185e-06
3,5,0.014608811408467285,0.011876678646011442,0.014228020887608293,0.012429229854560731,0.03639373331863469,0.04458550533980974,0.016880506554446804,0.020080002049844097,0.025139230537000196,0.030859656627200367,0.012209443626206407,-1432.9016971284,0.012912382868387112,0.8718835769126817,0.013879669441223617,0.01149739619703621,0.011261606296665658
5,5,0.05409775228791527,0.07669570430940621,0.05409668855784258,0.0772303320712158,0.070603849384131,0.12572963160875064,0.056256482582896956,0.08215844871294258,0.04519593027583961,0.08583725600243405,0.05512104716649481,-1481.3658172415248,0.07648617333388165,0.9468369319050884,0.054317910190565206,0.07637686034782064,0.04243698184733199
7,5,0.00683247374059283,0.062355096830722004,0.006234179155918855,0.0627990212854711,0.03011977849004813,0.08914308331606458,0.010556138609341726,0.07100240409019512,0.09233237073515906,0.1506654206011958,0.006169450810252169,-1465.9702452016195,0.06201738138944597,0.9108207693354163,0.006667829901388253,0.062005590683892935,2.4664535637840043e-08
3,5,0.04721144765866976,-9.13283050492737e-05,0.04291488462326856,-6.404940745414933e-05,0.05619149593880803,0.0186137121058523,0.04270324640652876,-1.7968969582284443e-05,0.0453146667964914,-0.00034262159324987353,0.04195980873307955,-1415.595131936106,-0.007098205531467102,0.8696654405961387,0.04153378017523225,-0.006107456186736954,0.03622301920959429
5,5,0.022674939943781527,0.03469078727979718,0.022171809146655227,0.035103679142661125,0.07370509252224905,0.07357014095111844,0.026765636166517125,0.041437853474145185,0.02424278007613697,0.03488335121468299,0.022627182289745324,-1469.5277063543037,0.034753093289160916,0.9253615172915163,0.02274482535237488,0.034405642392257504,0.013204982366883286
7,5,0.016987380381979035,0.0687125044437771,0.013845330889895598,0.07012097969416708,0.06919476447597595,0.10021768915447342,0.019145821123234347,0.07529994422433038,0.008122985428260109,0.07265368201070987,0.011291816319645865,-1470.8198770611652,0.06890695637799331,0.9719627336288131,0.015322613702355279,0.06834280342742659,1.1190454950525908e-08
3,5,0.04797945785314986,0.03417793569034779,0.0468420317927138,0.03564943635881809,0.08109801823077695,0.07630484367455256,0.04754185367902949,0.042981155527377725,0.05983361246864517,0.053433565823919255,0.04604453283066049,-1444.9429281964985,0.034407734850875386,0.8644349103172917,0.04833572151768337,0.03380543575040337,0.038886213538138335
5,5,0.04024261492732778,-0.002220816506245683,0.031014279807611296,-0.0006194599757371862,0.04178631713984774,-0.0004256838549760005,0.03194519528063296,-0.000270885704618081,0.03728410049958198,-0.0036697955386764533,0.004406326294348981,-1428.3721562884361,-0.05335261233630581,0.9149979770182974,0.005270089322471891,-0.052236032678621654,0.001659504644279598
7,5,0.03761469928231504,-0.000217223208492328,0.027957256470401582,-0.00013867479618863855,0.051998623209731844,0.014445197405166824,0.018889914740537517,-5.7439430980366524e-05,0.047076075072701326,-0.0004595934149235745,0.0048038064553128125,-1440.4204446771419,-0.01216473257208213,0.9290711553124877,0.004779675261827947,-0.01062838941799714,1.4107996316489785e-05
3,5,0.02849160389283685,0.023885937014318643,0.028981737820455968,0.025669417446878468,0.06741098868994543,0.08497639539879015,0.029002370757496048,0.03312949838812506,0.03308690289277387,0.042301500015424834,0.027070694269229666,-1438.5822924429585,0.024448168191362585,0.9333554244013887,0.028386269847872264,0.02374322211546314,0.022723332432772136
5,5,0.003706053755673047,0.03797888353112535,0.0013201758794952193,0.03994685846959328,0.05984944261728674,0.09073392881164409,0.009965741311456944,0.04708494129290193,0.04788084718564145,0.07756505455689125,0.003830330966042811,-1451.704590269476,0.03900098454800809,0.9402067243507761,0.0036369525590522873,0.03776537229595942,0.0006051016220130068
7,5,0.01635368519792471,0.08041851761153225,0.01592678614193589,0.08114350882005783,0.04679413394018487,0.10997766500642252,0.016616361497878995,0.09213236366243541,0.015886859148588797,0.08155632643731973,0.014487753003821973,-1504.5331425239895,0.08027572989612713,0.9275878074227112,0.016231733617834778,0.08016661221152208,1.1351765754915956e-08
3,5,0.039259538776190865,0.06629707818493898,0.03913568252092451,0.06768035231739077,0.04616370466896422,0.0930466051111996,0.04065711849624447,0.07282999773056144,0.04513547219842517,0.06733752564462815,0.040863620591413706,-1454.3798456586233,0.0660545081203577,0.8064641938467186,0.0395606800044433,0.0659734998046215,0.031016848081835968
5,5,0.03309733275093467,-0.002444412363614788,0.03122777137093437,-0.0005840500601822214,0.034733600966674404,-0.0005855065716822309,0.03172197628470461,-0.00022849767633601915,0.02559242353070697,-0.0074855310050010075,0.004044866996632894,-1411.9743458581825,-0.05459008488352242,0.9142708756304978,0.005048926494522971,-0.053015351632538114,5.459060870889584e-06
7,5,0.004882801475692085,-6.481784495917964e-06,0.0034649170550795677,5.991339413867536e-05,0.033141118795921326,0.020500605315920552,0.007704272675364562,0.007923202780713609,0.004312841665996524,-7.286083642839003e-07,0.004005868361099985,-1470.0301992726227,-0.0010923095036464473,0.9278415014700443,0.004519624835677397,0.0010101014803339011,1.0529153823298473e-09
3,5,0.10530568611058995,-0.0011107456168612088,0.07643745853755608,-0.0008304678824134726,0.10720516317334532,-8.838732662741222e-05,0.07252982121962041,-0.0002115780780256955,0.07061089005299422,-0.0012073510401717157,0.048113174767871705,-1405.7357121663933,-0.040597869580763585,0.9114188045558488,0.04786316377903841,-0.04017586591772522,0.04803617565904465
5,5,0.03927967879751635,-0.002749129018371491,0.03787033465961204,-0.0011935701726473553,0.04107544512079983,-0.0006710979374071257,0.03980735168707385,-0.0005818693730396945,0.03500274178690445,-0.009723639950673033,0.001184673342558463,-1407.4251422710097,-0.07923895473991092,0.8568474714248625,0.0016552316601413566,-0.07799686270938753,0.0004140293242021838
7,5,0.010789890526649415,0.02636634252562044,0.008134830555123991,0.02781609358446326,0.020375337975969316,0.06783987756036482,0.014989314910551728,0.036437459477356014,0.0066766476133138805,0.02785942320406457,0.013432234693073208,-1453.76046373205,0.0261394603777876,0.877209371030595,0.011542584930826957,0.025644595479480812,7.155867312969185e-05
3,5,0.04693415114262171,0.024865848352857937,0.049515459499918604,0.027090633462348933,0.07600636380831523,0.09291297483139396,0.04216047660717772,0.03301057570685498,0.0553622489983266,0.0450131999254354,0.043489336247474246,-1439.1696399772952,0.025739043089915186,0.8518840902905981,0.04698488358122817,0.024689026133088647,0.03716420145926972
5,5,0.10447332365171227,-0.00307870577931817,0.0832340791052255,-0.0010226899063045494,0.10715427366484062,-0.0006689721412766403,0.0784049706214476,-0.0008148709352398101,0.06687356686005015,-0.012345137921709125,0.024884927823940594,-1425.562899822004,-0.08392845823147672,0.9676450927137252,0.024603639425340346,-0.08224499390002131,0.01198589493163122
7,5,0.021139910419866095,0.027523483466631887,0.01712130902165429,0.029696546042712272,0.0640888803182627,0.04236672876990087,0.016311471342354993,0.03940195860791141,0.00362423945250645,0.03754529983687758,0.01090240228176354,-1478.3714148333734,0.02829152497752216,0.9498874217160183,0.02372507836237743,0.026410128031309342,7.996419194545348e-09
