,estimator,sure,sure_1000th_iter,sure_2000th_iter,sure_3000th_iter,m,n,experiment
106,SURE-PM NPMLEinit,0.2693552114005328,0.2694351744773547,0.2693772605033978,0.26936184613158176,8,200,h
107,SURE-PM random,0.2693680392357857,0.2700077876305522,0.2694927347280334,0.26939789946279274,8,200,h
108,SURE-PM random,0.2693672788729995,0.2699531554035312,0.26947666725057234,0.2693926429578815,8,200,h
109,SURE-PM random,0.26936947128057853,0.2700141465992351,0.26949510127949766,0.2694003806391852,8,200,h
110,SURE-PM random,0.2693685508561376,0.2699842925561583,0.2694833408737624,0.2693969329691464,8,200,h
111,SURE-PM random,0.269365363576872,0.26991605347260106,0.26947114185508125,0.26939375023671913,8,200,h
112,SURE-PM random,0.26936832449892323,0.2699648693884832,0.2694809151422611,0.2693946885419608,8,200,h
113,SURE-PM random,0.26936573487951165,0.26987335363663734,0.2694733734390236,0.26939103889103466,8,200,h
114,SURE-PM random,0.2693711262351195,0.2701076320839311,0.2695070594328669,0.26940338763465815,8,200,h
115,SURE-PM random,0.26936992484281364,0.2700110326177696,0.26949041418931885,0.26940124547368216,8,200,h
116,SURE-PM random,0.2693679543890866,0.2700068845878383,0.2694904947541377,0.2693978787472966,8,200,h
117,NPMLE,1.1230092177508086,,,,9,200,h
118,SURE-PM uniform,0.32307074014912585,0.3233925545742278,0.32312463847998446,0.3230846236903551,9,200,h
119,SURE-PM NPMLEinit,0.3230535440047237,0.3230640971000503,0.3230549968083272,0.32305394478609656,9,200,h
120,SURE-PM random,0.32307296049835316,0.32336460712701337,0.3231284433184732,0.323086632008563,9,200,h
121,SURE-PM random,0.32307130306926113,0.3233498868510833,0.32312317234484356,0.3230851951427566,9,200,h
122,SURE-PM random,0.3230704943259923,0.32336226422490894,0.32312476008208363,0.3230844012010154,9,200,h
123,SURE-PM random,0.3230725588826613,0.3233568138415417,0.32312691281525247,0.3230843645157353,9,200,h
124,SURE-PM random,0.32306912833601176,0.32332001009356787,0.3231161265284311,0.3230815344388306,9,200,h
125,SURE-PM random,0.32307086567632126,0.32336949127650116,0.3231231598161168,0.32308440830551377,9,200,h
126,SURE-PM random,0.3230703688393291,0.3233362125811537,0.3231182044022512,0.32308290826809016,9,200,h
127,SURE-PM random,0.3230718985399082,0.32343191476945465,0.3231319614973354,0.3230871992037707,9,200,h
128,SURE-PM random,0.32307153327359145,0.3233721585123408,0.3231263824102375,0.3230861308828905,9,200,h
129,SURE-PM random,0.32307001658200035,0.3233537458446722,0.3231212082946739,0.3230831134857462,9,200,h
