,estimator,sure,sure_1000th_iter,sure_2000th_iter,sure_3000th_iter,m,n,experiment
32,SURE-PM random,0.03302949805011721,0.03442431593687928,0.03387126240988977,0.03324867684122218,2,1600,c
33,SURE-PM random,0.033008071086800254,0.034355425454634485,0.03384000726562647,0.033201893016887356,2,1600,c
34,SURE-PM random,0.03302341666559734,0.03438697036229108,0.033852055892391916,0.033234839955572755,2,1600,c
35,SURE-PM random,0.03302478900949197,0.03438284988219621,0.03385132084341898,0.033228664729284534,2,1600,c
36,SURE-PM random,0.033032159806416314,0.034406138797738635,0.03385886824662648,0.03325191516473005,2,1600,c
37,SURE-PM random,0.03302497101412122,0.034384851323168916,0.03383718251447334,0.033227592649570356,2,1600,c
38,SURE-PM random,0.03302503916601147,0.03441208670975684,0.033905160526646015,0.03326259481773462,2,1600,c
39,NPMLE,0.6685033965188897,,,,3,1600,c
40,SURE-PM uniform,0.05351922211975989,0.0536875387107748,0.053593229536653055,0.053549955119527655,3,1600,c
41,SURE-PM NPMLEinit,0.0534649377508196,0.05346791783924729,0.053466290637691996,0.05346540771433048,3,1600,c
42,SURE-PM random,0.05351797466137967,0.05367662659527795,0.05359204814258476,0.05354875773999176,3,1600,c
43,SURE-PM random,0.053517898260157466,0.05367744978020952,0.05358863884097445,0.05354731858571881,3,1600,c
44,SURE-PM random,0.05351890192063451,0.05370429938488549,0.053598398793760535,0.053550833881929306,3,1600,c
45,SURE-PM random,0.053519795936976776,0.053708139233843044,0.053598590870285394,0.05355171597353511,3,1600,c
46,SURE-PM random,0.05351808819268797,0.05368091724632599,0.053590136791823256,0.05354781863341898,3,1600,c
47,SURE-PM random,0.05351907506710383,0.05368754627072669,0.053591459683106774,0.053549116906893415,3,1600,c
48,SURE-PM random,0.05352143188282525,0.05369115994508192,0.0535964560652944,0.05355343597384085,3,1600,c
49,SURE-PM random,0.05351874081038474,0.053693707062095225,0.05359338656963544,0.05354940698537597,3,1600,c
50,SURE-PM random,0.05352081316415621,0.05367946409892866,0.05359066329727831,0.05355066670941639,3,1600,c
51,SURE-PM random,0.05352054906215471,0.05370447504802286,0.05360033276489922,0.05355321819062169,3,1600,c
52,NPMLE,0.7007958996259801,,,,4,1600,c
53,SURE-PM uniform,0.03841227857917019,0.03854682122122512,0.03845199862922158,0.038430184965306965,4,1600,c
54,SURE-PM NPMLEinit,0.03673547894442798,0.036818552558428766,0.036760441144464334,0.036741751854044796,4,1600,c
55,SURE-PM random,0.038412394094682584,0.03853638892963915,0.03845256405422227,0.03843101821465233,4,1600,c
56,SURE-PM random,0.03841011319852527,0.038537119977121254,0.038447852967908036,0.038426438834418306,4,1600,c
57,SURE-PM random,0.03841478726121792,0.03856199096435503,0.03845884307200272,0.038435654631757285,4,1600,c
58,SURE-PM random,0.038413987611546074,0.038563082994494596,0.038456818884027584,0.03843393782230692,4,1600,c
59,SURE-PM random,0.038410991017699986,0.03853769185247487,0.038448534159398376,0.03842723644857337,4,1600,c
60,SURE-PM random,0.03841024814279017,0.03854596981017224,0.03844810255677188,0.03842668392849248,4,1600,c
61,SURE-PM random,0.038412045172690625,0.03854659281512433,0.038450484638818165,0.038429280126054836,4,1600,c
62,SURE-PM random,0.038411799821960246,0.03855212891541733,0.0384519940985809,0.0384296560280373,4,1600,c
63,SURE-PM random,0.03841076011298064,0.0385364324958168,0.038446636757391205,0.03842647485607621,4,1600,c
64,SURE-PM random,0.038415219746447064,0.03856141513742273,0.03845852874519338,0.03843579867042905,4,1600,c
65,NPMLE,0.7097335270207268,,,,5,1600,c
66,SURE-PM uniform,0.0570066276205403,0.057185453038226086,0.05708856604136585,0.0570387197178691,5,1600,c
67,SURE-PM NPMLEinit,0.05692967333530142,0.05694706109811967,0.056930939490063254,0.056929883031453556,5,1600,c
68,SURE-PM random,0.05700308831762328,0.0571836339208204,0.05709257602361291,0.057038882980806845,5,1600,c
69,SURE-PM random,0.056998183332146936,0.05719364131860942,0.05708764942952023,0.05703393027238334,5,1600,c
70,SURE-PM random,0.057005926415757815,0.05717264724924924,0.05708277555511891,0.05703764462658377,5,1600,c
71,SURE-PM random,0.05700098086443589,0.05717015536835092,0.05707953474039982,0.057034455037139865,5,1600,c
72,SURE-PM random,0.0569863243599778,0.057184804341872425,0.057065426021165135,0.05701485069003226,5,1600,c
73,SURE-PM random,0.056997010576863544,0.05717695915868312,0.05707882602222696,0.05703170578423567,5,1600,c
74,SURE-PM random,0.05699939075614765,0.057187262564619916,0.05709457465476106,0.057037519649824515,5,1600,c
75,SURE-PM random,0.05700470747699498,0.05718832179295632,0.057088082070592634,0.057037602379173366,5,1600,c
76,SURE-PM random,0.05700847995378147,0.05720083199916644,0.057095843948611676,0.05704050446776201,5,1600,c
77,SURE-PM random,0.05700309537326845,0.05717629565979052,0.05708335561720794,0.057035722683624786,5,1600,c
78,NPMLE,0.7528959732112771,,,,6,1600,c
79,SURE-PM uniform,0.049274584467824525,0.04945814184460545,0.049292223414868136,0.04927865488471696,6,1600,c
80,SURE-PM NPMLEinit,0.04927152298880934,0.04927976142892561,0.04927373840132738,0.04927215129273755,6,1600,c
81,SURE-PM random,0.04927445749168157,0.04944303989237426,0.04929165373434529,0.04927841353956786,6,1600,c
82,SURE-PM random,0.0492744505082004,0.049466493194614714,0.049291914380016164,0.04927842031274487,6,1600,c
83,SURE-PM random,0.049274713882163326,0.049452475214339625,0.04929259751455817,0.04927888826645116,6,1600,c
84,SURE-PM random,0.04927465194094637,0.04947503700898345,0.04929332758046435,0.04927888162294792,6,1600,c
85,SURE-PM random,0.049274474465935254,0.04946796448600537,0.0492921568401848,0.04927848309891587,6,1600,c
86,SURE-PM random,0.049274784574431435,0.04950151830821063,0.049295987221532014,0.04927949431971811,6,1600,c
87,SURE-PM random,0.04927488370669742,0.04948336269688603,0.049294395788008386,0.04927932944532813,6,1600,c
88,SURE-PM random,0.04927452968469709,0.04947846480494171,0.04929229072851896,0.049278573709944526,6,1600,c
89,SURE-PM random,0.04927467030125598,0.049493520127981014,0.04929387419794587,0.04927895357613032,6,1600,c
90,SURE-PM random,0.049274453146118447,0.04945410845115589,0.04929146599948176,0.04927837930427998,6,1600,c
91,NPMLE,0.9322392634029221,,,,7,1600,c
92,SURE-PM uniform,0.046907666936533726,0.0473752609524481,0.04706553493422696,0.04699652334948922,7,1600,c
93,SURE-PM NPMLEinit,0.04673947027700237,0.04675748254860721,0.046741766366211836,0.04674017190951929,7,1600,c
94,SURE-PM random,0.046928321331828046,0.047348164767879265,0.04706531216656622,0.04700570803933175,7,1600,c
95,SURE-PM random,0.04692447830842852,0.04735951278176543,0.04707054003127972,0.047001380622463104,7,1600,c
96,SURE-PM random,0.046909872392037213,0.047411680404658936,0.0470748123118932,0.047002343667272795,7,1600,c
97,SURE-PM random,0.04689797270199833,0.04741112353810202,0.047069067951916066,0.04699389997964588,7,1600,c
98,SURE-PM random,0.046886213156545155,0.04734886140282896,0.04705625895518338,0.04699077015465249,7,1600,c
99,SURE-PM random,0.046899143357607184,0.04736525245280866,0.04705519513158336,0.046989098956559235,7,1600,c
100,SURE-PM random,0.04688799572373753,0.04736212601771975,0.04705279972960923,0.04698428158637782,7,1600,c
101,SURE-PM random,0.04692779386029471,0.04739443849418627,0.04707516324215732,0.04700130181087971,7,1600,c
102,SURE-PM random,0.04690243492781839,0.04735589002854283,0.04705721565978578,0.04698862652381117,7,1600,c
103,SURE-PM random,0.04691809117625326,0.04740076609297475,0.047074014046171016,0.047005396967948414,7,1600,c
104,NPMLE,0.8692896453737846,,,,8,1600,c
105,SURE-PM uniform,0.05709907475448091,0.05733422492973766,0.057200844529503456,0.057154374210926805,8,1600,c
106,SURE-PM NPMLEinit,0.05701484172073123,0.05702532367532107,0.05701796560733669,0.057015780747899356,8,1600,c
107,SURE-PM random,0.05709858696754793,0.05732135724902804,0.05720207097722621,0.05715780995573717,8,1600,c
108,SURE-PM random,0.05709426007446432,0.057325968878556566,0.057196450388453786,0.057147365728557914,8,1600,c
109,SURE-PM random,0.05709982138615409,0.05734761493635474,0.057203410568066035,0.05715726523921227,8,1600,c
110,SURE-PM random,0.05710168642206227,0.057352443079655584,0.05720308557941749,0.05715782725187615,8,1600,c
111,SURE-PM random,0.05709669856089732,0.057332646103407256,0.05719973221070617,0.05715073998215892,8,1600,c
112,SURE-PM random,0.05709592464164274,0.05733199196572734,0.05719785411533579,0.05714932650644542,8,1600,c
113,SURE-PM random,0.057100664359913865,0.057335868858084,0.0572025807639595,0.05715688607518594,8,1600,c
114,SURE-PM random,0.0570970372405322,0.057339620287718066,0.057198283902813216,0.05715012064693972,8,1600,c
115,SURE-PM random,0.057099347808985214,0.05733033789254925,0.057198762548522096,0.057152186332192156,8,1600,c
116,SURE-PM random,0.05710311184048834,0.05735022635766605,0.05720584186987118,0.05716181566321552,8,1600,c
117,NPMLE,0.6158078036368636,,,,9,1600,c
118,SURE-PM uniform,0.04783951256572926,0.04820041217621423,0.047896503326221446,0.0478497923871609,9,1600,c
119,SURE-PM NPMLEinit,0.04783379323681253,0.047840747424898425,0.04783618975727606,0.04783453696633984,9,1600,c
120,SURE-PM random,0.04783878002398957,0.048148683355620815,0.047884592015926014,0.04784725846590604,9,1600,c
121,SURE-PM random,0.04783969211108996,0.048176349800809815,0.047898736128416816,0.04785091054785227,9,1600,c
122,SURE-PM random,0.04783962072857513,0.04822602378101003,0.04789192343317587,0.04784925500595925,9,1600,c
123,SURE-PM random,0.04783857069440508,0.04824395356769465,0.047889128501851064,0.047846869706853,9,1600,c
124,SURE-PM random,0.04783894393933359,0.04818661285460557,0.04789719139934611,0.047848761293345775,9,1600,c
125,SURE-PM random,0.04783905991392274,0.048205402360233976,0.04789796982723665,0.04784898907401576,9,1600,c
126,SURE-PM random,0.04783968864890824,0.048208014923292596,0.04790055804526439,0.04785046695812809,9,1600,c
127,SURE-PM random,0.04784003391438595,0.04822978944024697,0.04790295874454614,0.04785140248667638,9,1600,c
128,SURE-PM random,0.04783926814119887,0.04820369959565852,0.04790086015720142,0.0478496949945481,9,1600,c
129,SURE-PM random,0.04783889482916308,0.04822350081893198,0.04789440062393005,0.04784849424024145,9,1600,c
