,estimator,sure,sure_1000th_iter,sure_2000th_iter,sure_3000th_iter,m,n,experiment
110,SURE-PM random,1.2724846600257036,1.2746737144202802,1.2729257838556542,1.2725968558116931,8,100,i
111,SURE-PM random,1.2724810532824409,1.2746549225212938,1.2729000900079228,1.2725861709985593,8,100,i
112,SURE-PM random,1.2724720388565196,1.27467919266406,1.272847872089924,1.272563874956918,8,100,i
113,SURE-PM random,1.2724737028272914,1.2746393182579816,1.2728390044503703,1.2725636537412413,8,100,i
114,SURE-PM random,1.2724790501108247,1.2748239995582527,1.2728646469891596,1.2725752393250844,8,100,i
115,SURE-PM random,1.2724770577314461,1.2746622127208747,1.27282749572748,1.2725605046414443,8,100,i
116,SURE-PM random,1.2725612375444921,1.2748360044098603,1.2729453238710375,1.2726079405125892,8,100,i
117,NPMLE,9.466424853609142,,,,9,100,i
118,SURE-PM uniform,1.298811680375123,1.2996083554072013,1.298997871378219,1.2988706527099172,9,100,i
119,SURE-PM NPMLEinit,1.3005016970125352,1.3007083386937004,1.3005456067872607,1.3005136811540163,9,100,i
120,SURE-PM random,1.2988090607315936,1.299605939474218,1.2989892128280942,1.2988657618755892,9,100,i
121,SURE-PM random,1.2988067359918691,1.2995988449676779,1.2989886440553304,1.2988783010717608,9,100,i
122,SURE-PM random,1.2988129921651406,1.2996325684877714,1.2990027792763705,1.2988978281751011,9,100,i
123,SURE-PM random,1.2988117945144833,1.2997161633679033,1.299011636087308,1.2988723474551878,9,100,i
124,SURE-PM random,1.298817413024466,1.29966063083739,1.2990055908331188,1.298870089008387,9,100,i
125,SURE-PM random,1.29881433376543,1.299698618083178,1.2990144219447146,1.2988761035520602,9,100,i
126,SURE-PM random,1.298811558029664,1.299587093333885,1.2989942520038695,1.2988689965451217,9,100,i
127,SURE-PM random,1.2988192343117,1.299633459971982,1.2990132126201783,1.298882738475289,9,100,i
128,SURE-PM random,1.2988100871543449,1.2995597956209546,1.2989906060981704,1.298867400612456,9,100,i
129,SURE-PM random,1.2988175404138567,1.2997433300036576,1.2990235361037534,1.2988812343919116,9,100,i
