,estimator,sure,sure_1000th_iter,sure_2000th_iter,sure_3000th_iter,m,n,experiment
96,SURE-PM random,3.3687019035143964,12.348758644983114,9.350261233584208,7.062775370138014,7,200,j
97,SURE-PM random,3.3725112028235174,12.375409321775573,9.368029448405597,7.077432262700643,7,200,j
98,SURE-PM random,3.3721517731192705,12.175135573885973,9.209105165367783,6.968514628171771,7,200,j
99,SURE-PM random,3.3260106665581715,12.152916481143597,9.199427242754703,6.954246708803029,7,200,j
100,SURE-PM random,3.3527230021334744,12.187669343780204,9.231813895407214,6.978849887102353,7,200,j
101,SURE-PM random,3.3332779419627605,12.214356206455719,9.242662541130143,6.974956227498125,7,200,j
102,SURE-PM random,3.3671712798635087,12.211700317625386,9.237452190531164,6.9724823670780065,7,200,j
103,SURE-PM random,3.351850984963345,12.359504337766735,9.36280606499512,7.076621462333513,7,200,j
104,NPMLE,23.40515003021802,,,,8,200,j
105,SURE-PM uniform,3.3202863051797693,13.238970317286268,10.023367321124654,7.533603529973843,8,200,j
106,SURE-PM NPMLEinit,2.728195142312438,3.065559446189196,2.9713171097734845,2.90095847727438,8,200,j
107,SURE-PM random,3.3059958549327098,13.117245149776481,9.927715375698103,7.464239758084698,8,200,j
108,SURE-PM random,3.2853718426859153,13.053494691178383,9.872454130687549,7.414589089896788,8,200,j
109,SURE-PM random,3.3344310245969586,13.417884797306206,10.162357739960424,7.633953279590271,8,200,j
110,SURE-PM random,3.3176642752151713,13.443466939377842,10.175595416122768,7.633988463598509,8,200,j
111,SURE-PM random,3.3359878813460764,13.230981386559554,10.016068684139098,7.536807228448726,8,200,j
112,SURE-PM random,3.3226581502905015,13.18968823907696,9.993309120084039,7.515687384227765,8,200,j
113,SURE-PM random,3.330647899357123,13.202489283601892,9.998963767213555,7.519269541609706,8,200,j
114,SURE-PM random,3.314740379818952,13.271300846229881,10.051498189753177,7.558707294288931,8,200,j
115,SURE-PM random,3.3247151887128634,13.251423905600129,10.035903233216457,7.547267080642957,8,200,j
116,SURE-PM random,3.3334891681808085,13.419222741405187,10.163013431964766,7.642113259414814,8,200,j
117,NPMLE,26.504301730151052,,,,9,200,j
118,SURE-PM uniform,3.3502618907721633,12.389596211997054,9.44745935732341,7.17302937978462,9,200,j
119,SURE-PM NPMLEinit,3.002590226405067,3.289784686139139,3.217303459460675,3.170786069513122,9,200,j
120,SURE-PM random,3.3385564827371974,12.288465985822583,9.37158397677321,7.11854133163627,9,200,j
121,SURE-PM random,3.3284750322487997,12.224690364015487,9.317593115815159,7.0701909510156815,9,200,j
122,SURE-PM random,3.343341315115915,12.53590374107423,9.554520609986161,7.249652916583209,9,200,j
123,SURE-PM random,3.3639478199324886,12.563531330425787,9.57387644630845,7.2636194927593305,9,200,j
124,SURE-PM random,3.359822566950202,12.374241562922538,9.432608364725027,7.170016897290561,9,200,j
125,SURE-PM random,3.341764080479131,12.341503346012349,9.40333685370318,7.132329242215076,9,200,j
126,SURE-PM random,3.3597209313861907,12.37668941093344,9.444763244392107,7.1741847967968875,9,200,j
127,SURE-PM random,3.3298641808628275,12.406993124626904,9.458880235339334,7.1769699350541165,9,200,j
128,SURE-PM random,3.3531007371470904,12.40368820901361,9.461030114316257,7.188015876687098,9,200,j
129,SURE-PM random,3.357393021200133,12.53668524900033,9.55998575534059,7.259613600721739,9,200,j
