,estimator,sure,sure_1000th_iter,sure_2000th_iter,sure_3000th_iter
90,SURE-PM random,-0.0008540940313563538,9.605377983206153e-06,-0.0006595263032124166,-0.0008054857264469462
91,NPMLE,0.868285782174537,,,
92,SURE-PM uniform,0.05823459066462171,0.05862368050981381,0.05829778175558815,0.05824993324860621
93,SURE-PM NPMLEinit,0.05822190185454097,0.05822818969964054,0.05822350399085714,0.058222350459319824
94,SURE-PM random,0.058232974571043886,0.05860025376670805,0.058292458971901266,0.05824689233001557
95,SURE-PM random,0.05823308675878728,0.05862284301626382,0.05829541983130717,0.05824773255195716
96,SURE-PM random,0.05823448390476678,0.058650393760662424,0.05830078401107428,0.05825013447638355
97,SURE-PM random,0.05823579180107487,0.05865108313216076,0.05830315338166948,0.058252348949271136
98,SURE-PM random,0.058232760322309715,0.0585926844718702,0.05829006528527245,0.05824650183025731
99,SURE-PM random,0.05823379537896159,0.05860002665417199,0.0582894144680116,0.058247338271520094
100,SURE-PM random,0.05823557166854869,0.05862773387975203,0.05830096310729907,0.05825133981366704
101,SURE-PM random,0.05823563819760942,0.058662216982586696,0.05830703139311275,0.05825260974864079
102,SURE-PM random,0.05823571620554979,0.05862000485725794,0.058298695848538744,0.05825105256952313
103,SURE-PM random,0.05823402878375596,0.058642469911940436,0.0582992086901222,0.058249482706541046
104,NPMLE,0.6542573878335264,,,
105,SURE-PM uniform,0.0187167691574858,0.019210889467684424,0.018792263149150584,0.018732721558805992
106,SURE-PM NPMLEinit,0.018706653595476012,0.018711547361244883,0.01870812516965465,0.018707085521898606
107,SURE-PM random,0.018716709415919724,0.01919114609254045,0.01878940780660912,0.01873279063159458
108,SURE-PM random,0.01871662155698516,0.019227254950362038,0.018794389128229838,0.018732632078577467
109,SURE-PM random,0.01871600189902175,0.019218578056992827,0.01878931078347719,0.01873126994620371
110,SURE-PM random,0.018717065667840628,0.019220411445911124,0.018791679539293824,0.018733278241825673
111,SURE-PM random,0.018714992833801177,0.019169834193966864,0.018779889950459108,0.0187280681844922
112,SURE-PM random,0.018716022527504917,0.01919933024317963,0.018783133596273843,0.018729726950944964
113,SURE-PM random,0.01871767563240084,0.019212022879683557,0.018791634087638016,0.01873383674693116
114,SURE-PM random,0.018717463478371173,0.019242956119877305,0.01879881563887878,0.018734664824187418
115,SURE-PM random,0.018717454926059248,0.019193816883930594,0.01879051600094449,0.018733020192392046
