,estimator,sure,sure_1000th_iter,sure_2000th_iter,sure_3000th_iter,m,n,experiment
36,SURE-PM random,0.026390870170894053,0.02667765025238067,0.026405934826378097,0.02639397219564932,2,100,d
37,SURE-PM random,0.026390588139348362,0.026634825345456612,0.026404099454835687,0.026393498319835604,2,100,d
38,SURE-PM random,0.02639083360257816,0.02666964581568548,0.026403185085453168,0.026393726701424713,2,100,d
39,NPMLE,0.14283548638042676,,,,3,100,d
40,SURE-PM uniform,0.00924390946633265,0.009423922319575553,0.009299001856995712,0.00924861177970202,3,100,d
41,SURE-PM NPMLEinit,0.009241491535751205,0.00924240418500009,0.009241877990155719,0.009241623691622092,3,100,d
42,SURE-PM random,0.009243521448173784,0.0094216080010448,0.009299941103208215,0.00924761679014514,3,100,d
43,SURE-PM random,0.009244017224593488,0.00942074620112619,0.009297712698669596,0.009249250042362735,3,100,d
44,SURE-PM random,0.009244100813238827,0.009426409086682828,0.009304205125870428,0.009249302852159075,3,100,d
45,SURE-PM random,0.009244183032227652,0.00942425974311556,0.009305031279928126,0.009250206592291619,3,100,d
46,SURE-PM random,0.009243796286287439,0.009421353866283564,0.009281819717908615,0.009247518732827835,3,100,d
47,SURE-PM random,0.009243573876646228,0.00942297201081928,0.00929306925263491,0.009247301209309331,3,100,d
48,SURE-PM random,0.00924386175882887,0.009420566205337391,0.009289408021064816,0.00924807680495233,3,100,d
49,SURE-PM random,0.009244546057107162,0.009421796116436827,0.009309900174342136,0.00925429730854411,3,100,d
50,SURE-PM random,0.009243970584494221,0.00942261873009814,0.009299210020761563,0.00924916613367147,3,100,d
51,SURE-PM random,0.009244042121591267,0.009426090689496701,0.00929722181695416,0.00924839103311191,3,100,d
52,NPMLE,0.20152200789566116,,,,4,100,d
53,SURE-PM uniform,-0.006941501027999255,-0.0068779100344137055,-0.0069290933696625956,-0.0069383023244989775,4,100,d
54,SURE-PM NPMLEinit,-0.006924642566998731,-0.006921776311147738,-0.006923860444790382,-0.006924421702547097,4,100,d
55,SURE-PM random,-0.0069409788154560555,-0.006876629987140301,-0.006927723773703373,-0.006931995066274776,4,100,d
56,SURE-PM random,-0.006937905168391421,-0.006876156288199038,-0.006928572075855648,-0.006937967520695576,4,100,d
57,SURE-PM random,-0.006941269999408579,-0.006879127118195658,-0.006928552691158405,-0.00693781606930509,4,100,d
58,SURE-PM random,-0.00694119562321946,-0.006880332598717036,-0.006929351212522974,-0.0069383648722723375,4,100,d
59,SURE-PM random,-0.006941243374174579,-0.006877916106161397,-0.006928460808420151,-0.006938069167436183,4,100,d
60,SURE-PM random,-0.006941588452698592,-0.006878335459020661,-0.00692926692648669,-0.00693842274196788,4,100,d
61,SURE-PM random,-0.006941635396080024,-0.0068764686613771355,-0.006928774535674194,-0.006938380040558006,4,100,d
62,SURE-PM random,-0.006941554316343055,-0.0068791092137827905,-0.006929234973178904,-0.0069384469273070515,4,100,d
63,SURE-PM random,-0.006934075609533395,-0.006878162457561654,-0.0069271504414449405,-0.006938207555051648,4,100,d
64,SURE-PM random,-0.006941444713228027,-0.006877179301984224,-0.006928358482096702,-0.00693803026405261,4,100,d
65,NPMLE,0.03548148944451654,,,,5,100,d
66,SURE-PM uniform,-0.004110820837214781,-0.004070952337849647,-0.004103995468943591,-0.00410909163019717,5,100,d
67,SURE-PM NPMLEinit,-0.004112504209153159,-0.004112257315854819,-0.004112442295968428,-0.004112486839751188,5,100,d
68,SURE-PM random,-0.0041108607020445475,-0.004069531487564202,-0.004103984594252168,-0.004109141470838455,5,100,d
69,SURE-PM random,-0.004110729512743188,-0.0040696844212049395,-0.004103759121042039,-0.004108922969109656,5,100,d
70,SURE-PM random,-0.004110986112202113,-0.004070663431911239,-0.004104379252057537,-0.004109341690073229,5,100,d
71,SURE-PM random,-0.0041108672203935374,-0.0040741850620383425,-0.004104401317027193,-0.004109205703888943,5,100,d
72,SURE-PM random,-0.004110917335746578,-0.004073605419624435,-0.004104480667618553,-0.004109277284714565,5,100,d
73,SURE-PM random,-0.004110876387269311,-0.004072312831186551,-0.004104292328182311,-0.0041092056429459945,5,100,d
74,SURE-PM random,-0.004110865961066814,-0.004071842802338726,-0.004104191296008644,-0.004109178835103684,5,100,d
75,SURE-PM random,-0.0041108951248179796,-0.004072213115451646,-0.004104396565537503,-0.004109243917863398,5,100,d
76,SURE-PM random,-0.004110917496811268,-0.00407291536422374,-0.004104472586763847,-0.0041092878100202415,5,100,d
77,SURE-PM random,-0.004110855704594911,-0.004073015055214029,-0.0041043402065515265,-0.004109203759847624,5,100,d
78,NPMLE,0.0013321157505059667,,,,6,100,d
79,SURE-PM uniform,-0.011652960029571453,-0.011646646944299394,-0.011652226945353927,-0.011652779033755873,6,100,d
80,SURE-PM NPMLEinit,-0.011652991133220922,-0.01165048324028552,-0.011652454497527031,-0.011652845308226389,6,100,d
81,SURE-PM random,-0.011652974700384853,-0.011623073049273777,-0.011651734088108103,-0.011652758773022303,6,100,d
82,SURE-PM random,-0.011652924992532796,-0.011591067732294888,-0.011651619316721451,-0.011652673723510283,6,100,d
83,SURE-PM random,-0.01165295554700739,-0.011594475145395862,-0.011651842857067916,-0.011652740921090582,6,100,d
84,SURE-PM random,-0.011652945482354937,-0.011586928408709323,-0.011651477484072465,-0.011652703145506269,6,100,d
85,SURE-PM random,-0.011652934406840459,-0.011607161618595896,-0.011651629442897438,-0.011652688042155433,6,100,d
86,SURE-PM random,-0.011652989214399091,-0.011645254306208486,-0.011652348352247124,-0.011652835415650724,6,100,d
87,SURE-PM random,-0.011652934755275162,-0.01164806887987524,-0.011652151895975127,-0.011652733481188804,6,100,d
88,SURE-PM random,-0.011652988133725443,-0.011649100740227975,-0.011652404649668213,-0.011652839349849025,6,100,d
89,SURE-PM random,-0.011652936942787235,-0.011648072471800344,-0.011652160861180719,-0.011652737669603858,6,100,d
90,SURE-PM random,-0.01165298510428567,-0.011593794439897139,-0.011652042602392393,-0.011652804878714135,6,100,d
91,NPMLE,0.05798984865673379,,,,7,100,d
92,SURE-PM uniform,0.012914228034761254,0.012997167819326236,0.012921859075250931,0.012915696736344113,7,100,d
93,SURE-PM NPMLEinit,0.012912849648960218,0.01291351693419781,0.012913011658414781,0.012912894307229977,7,100,d
94,SURE-PM random,0.012914048288216247,0.012981647019462628,0.012920004345031906,0.012915254776194126,7,100,d
95,SURE-PM random,0.012914231232237849,0.012995832775639897,0.012922084031161206,0.012915756229895017,7,100,d
96,SURE-PM random,0.0129143520010183,0.013000812329901894,0.012922685593784955,0.012915914697037217,7,100,d
97,SURE-PM random,0.012914347904455994,0.013004219661523706,0.0129233746830322,0.012915984794860193,7,100,d
98,SURE-PM random,0.012914156523621757,0.012985208117650693,0.01292078727146798,0.012915493419771717,7,100,d
99,SURE-PM random,0.012914043402947878,0.01299957176926819,0.012921134314415834,0.012915332247875569,7,100,d
100,SURE-PM random,0.012914189663391102,0.012995454738346589,0.012921948778514061,0.012915651416946582,7,100,d
101,SURE-PM random,0.012914439063603567,0.013011415501128595,0.012924763281939224,0.012916354867304207,7,100,d
102,SURE-PM random,0.012914232234208001,0.013003144743557708,0.01292233032577375,0.012915780202035876,7,100,d
103,SURE-PM random,0.012914317943229588,0.012994292914889023,0.012921957706957804,0.012915800909265761,7,100,d
104,NPMLE,0.10677567656904553,,,,8,100,d
105,SURE-PM uniform,0.04417386517857391,0.0442365046096219,0.04418204076288358,0.044175908171109626,8,100,d
106,SURE-PM NPMLEinit,0.04436131163314076,0.04441088360964837,0.04437514445706594,0.04436535419358183,8,100,d
107,SURE-PM random,0.044173877756682065,0.04423874298789268,0.04418224692196492,0.04417590801277651,8,100,d
108,SURE-PM random,0.044173838320519146,0.044235832963493496,0.04418185537995431,0.0441760237109332,8,100,d
109,SURE-PM random,0.04417404534717228,0.04423731037422495,0.04418271877419595,0.04417624218580439,8,100,d
110,SURE-PM random,0.044173921770806715,0.044231773276313294,0.0441821629387039,0.04417602049278092,8,100,d
111,SURE-PM random,0.04417398241046424,0.044247742494596204,0.04418357090142134,0.044176224558021636,8,100,d
112,SURE-PM random,0.04417380867752868,0.044236602770926156,0.044181959514782106,0.044175799712935664,8,100,d
113,SURE-PM random,0.0441738554720585,0.04423897263354139,0.04418263215207073,0.04417590450756574,8,100,d
114,SURE-PM random,0.04417449896119766,0.04422833621544843,0.04418213767027719,0.04417584940671968,8,100,d
115,SURE-PM random,0.04417374378419634,0.04423251718980122,0.04418132336758184,0.04417574081486997,8,100,d
116,SURE-PM random,0.04417405933296397,0.04424359838567394,0.04418343366118325,0.044176360620740526,8,100,d
117,NPMLE,0.022037590201085706,,,,9,100,d
118,SURE-PM uniform,0.016272502884021555,0.016332223246449756,0.016274811231195566,0.016272821397026592,9,100,d
119,SURE-PM NPMLEinit,0.016272211404158573,0.016272211371071224,0.016272211358559455,0.01627221134997752,9,100,d
120,SURE-PM random,0.01627248146293498,0.016330885567720374,0.016274236151700823,0.016272746819454634,9,100,d
121,SURE-PM random,0.01627245765704986,0.016334022957571522,0.01627401926686714,0.01627267205494002,9,100,d
122,SURE-PM random,0.016272473740746012,0.01633129185657326,0.01627425139277518,0.016272713400191315,9,100,d
123,SURE-PM random,0.016272501476661264,0.01632845591887376,0.016274513221908773,0.016272757927920375,9,100,d
124,SURE-PM random,0.01627248767629414,0.016334662290593407,0.016274385813871372,0.016272769253842884,9,100,d
125,SURE-PM random,0.016272471320696445,0.0163330187272725,0.016274585072547296,0.01627270890105077,9,100,d
126,SURE-PM random,0.01627247192180194,0.016333829668099504,0.01627466016536717,0.01627271872107217,9,100,d
127,SURE-PM random,0.01627251079097352,0.016328826661116604,0.01627493677215208,0.016272825386563616,9,100,d
128,SURE-PM random,0.016272512158212873,0.016329515382407483,0.01627518426393529,0.016272843635285205,9,100,d
129,SURE-PM random,0.016272479823596184,0.016334696292316854,0.016274653591831428,0.016272738407667155,9,100,d
