,estimator,sure,sure_1000th_iter,sure_2000th_iter,sure_3000th_iter,m,n,experiment
110,SURE-PM random,0.01967601056441296,0.019854667737252783,0.019692793060804945,0.019679866973539076,8,100,f
111,SURE-PM random,0.019675710960953836,0.019859204434513913,0.019694209479084533,0.01967969996523763,8,100,f
112,SURE-PM random,0.019676242141929094,0.019883296928673175,0.019696179521780054,0.019680675490826617,8,100,f
113,SURE-PM random,0.019676430645690673,0.019875421334933138,0.019695917509775496,0.01968083116379944,8,100,f
114,SURE-PM random,0.019675869155969253,0.019865231712194245,0.019692649375209613,0.019679637461790803,8,100,f
115,SURE-PM random,0.019676106204832563,0.019887868413950828,0.01969578817697588,0.019680348245632615,8,100,f
116,SURE-PM random,0.019675883523767652,0.019841006442208167,0.019691978060275374,0.019679594374283765,8,100,f
117,NPMLE,0.4125270112218885,,,,9,100,f
118,SURE-PM uniform,-0.04162985389291251,-0.039483855626670346,-0.04157332075051869,-0.041617499839384633,9,100,f
119,SURE-PM NPMLEinit,-0.0416412443747253,-0.041638402137149984,-0.04164041964388659,-0.04164100461235698,9,100,f
120,SURE-PM random,-0.04163115294222578,-0.03964410740533694,-0.04158519245787993,-0.04162044048771008,9,100,f
121,SURE-PM random,-0.0416302387552345,-0.039656427840807425,-0.0415751127585807,-0.04161822926311373,9,100,f
122,SURE-PM random,-0.04162856255400506,-0.039416851677750914,-0.041566599366330906,-0.041614944528940684,9,100,f
123,SURE-PM random,-0.04162858907501359,-0.03941449675713038,-0.041562699954307544,-0.041614728922628574,9,100,f
124,SURE-PM random,-0.04163026309530636,-0.03940119356315847,-0.041577832280632734,-0.041618455964692484,9,100,f
125,SURE-PM random,-0.0416312489024466,-0.0394856503713369,-0.04158172425391747,-0.04162039029400738,9,100,f
126,SURE-PM random,-0.04163016875611447,-0.039419569058884676,-0.04157327664223878,-0.041617993981002854,9,100,f
127,SURE-PM random,-0.04162869200654988,-0.039673220702171434,-0.04155806634957741,-0.04161460189073679,9,100,f
128,SURE-PM random,-0.04163002998237346,-0.03950379065081329,-0.04157038110836133,-0.04161755996713936,9,100,f
129,SURE-PM random,-0.04162868708869169,-0.039404799492185914,-0.041568364803082715,-0.04161524130156323,9,100,f
