,estimator,sure,sure_1000th_iter,sure_2000th_iter,sure_3000th_iter,m,n,experiment
101,SURE-PM random,0.002856045038237447,0.009098380437097297,0.002990803464918148,0.0028876501518751495,7,1600,d
102,SURE-PM random,0.0028555585209951496,0.009123956200615896,0.0029729806716642495,0.002880903542472861,7,1600,d
103,SURE-PM random,0.002855707627120392,0.00910796152978067,0.0029903309959238024,0.0028848438877171214,7,1600,d
104,NPMLE,0.06815459839760322,,,,8,1600,d
105,SURE-PM uniform,0.002547438565886342,0.002611466506632052,0.0025741037530901244,0.0025514136390917307,8,1600,d
106,SURE-PM NPMLEinit,0.0025314344146105936,0.0025320173292870864,0.0025315757470413657,0.002531472648312079,8,1600,d
107,SURE-PM random,0.002546858235724514,0.002609780277184086,0.0025730548473857696,0.0025510679955860916,8,1600,d
108,SURE-PM random,0.0025472618644030477,0.0026130047574816117,0.002574461409571285,0.0025511895855876076,8,1600,d
109,SURE-PM random,0.002547655931975754,0.0026117911290698004,0.0025741819611542383,0.002551556849211174,8,1600,d
110,SURE-PM random,0.0025477262029182414,0.00261199597922003,0.0025733249787413827,0.00255130126580962,8,1600,d
111,SURE-PM random,0.0025474717333195686,0.0026109150009717475,0.00257378130979939,0.00255140129398864,8,1600,d
112,SURE-PM random,0.0025474654735368318,0.0026117757828201605,0.00257420997379473,0.0025514154771613205,8,1600,d
113,SURE-PM random,0.002547259780654727,0.0026122190540576007,0.002574605051386385,0.002551405648427263,8,1600,d
114,SURE-PM random,0.0025476261049329272,0.0026125235354237473,0.002573611968410674,0.0025511213215771277,8,1600,d
115,SURE-PM random,0.0025475218245967924,0.0026126096045795324,0.0025748954982294948,0.0025514725983517474,8,1600,d
116,SURE-PM random,0.002547593602163403,0.0026104540473649075,0.002573574922013222,0.0025515177620678386,8,1600,d
117,NPMLE,0.10120647994566136,,,,9,1600,d
118,SURE-PM uniform,-0.001042022959816844,-0.0010303383737066518,-0.0010404060014565886,-0.0010416223173032079,9,1600,d
119,SURE-PM NPMLEinit,-0.0010423922790740114,-0.0010421535273593995,-0.0010423327664113025,-0.001042360163229983,9,1600,d
120,SURE-PM random,-0.0010420759668710567,-0.0010334638299394606,-0.001040743436585796,-0.0010417375490001924,9,1600,d
121,SURE-PM random,-0.0010420004553105323,-0.0010313666330046623,-0.0010403635850247818,-0.0010415852121776936,9,1600,d
122,SURE-PM random,-0.0010420761340255958,-0.0010297586420067973,-0.0010405461770816337,-0.001041713734564258,9,1600,d
