,estimator,sure,sure_1000th_iter,sure_2000th_iter,sure_3000th_iter,m,n,experiment
47,SURE-PM random,0.11603877584139521,0.11628487998595399,0.11609534510921644,0.11605651414104923,3,100,g
48,SURE-PM random,0.11604834531316871,0.11630453527164814,0.11611197989252812,0.1160626947411978,3,100,g
49,SURE-PM random,0.11603848469634041,0.11627515530956839,0.11609363730485096,0.11605585691978132,3,100,g
50,SURE-PM random,0.11604125198592773,0.1162985506937508,0.1161038165722142,0.11606071440239642,3,100,g
51,SURE-PM random,0.11604145548033952,0.11633031562650625,0.11610423049528361,0.1160603344,3,100,g
52,NPMLE,1.0117431864893731,,,,4,100,g
53,SURE-PM uniform,0.11075788167663823,0.11132278467556254,0.11087218964680545,0.11080337836731914,4,100,g
54,SURE-PM NPMLEinit,0.11083917245990435,0.11087348214676951,0.11084876387446194,0.11084201126762515,4,100,g
55,SURE-PM random,0.11076061044967751,0.11128857299142475,0.11086807017220501,0.11078900059478833,4,100,g
56,SURE-PM random,0.11076140532599041,0.11139948733626845,0.11088361661982198,0.11079694808246415,4,100,g
57,SURE-PM random,0.11075832331542586,0.11128398261377648,0.11087290508453485,0.11079100261701819,4,100,g
58,SURE-PM random,0.1107603357386656,0.11127259018772379,0.11088253738146023,0.11079536694838353,4,100,g
59,SURE-PM random,0.11075709573317447,0.11122632210264591,0.11086767850293427,0.11078863633660113,4,100,g
60,SURE-PM random,0.1107747856208296,0.11129384220531663,0.11088926295665268,0.11079659020699274,4,100,g
61,SURE-PM random,0.11077021357989401,0.11128225848883297,0.1108798420834254,0.11079321563462934,4,100,g
62,SURE-PM random,0.1107622257451758,0.11126033046489937,0.11086901442241576,0.1107895068219235,4,100,g
63,SURE-PM random,0.11075691887421037,0.11124659695728858,0.11086615470002435,0.11079129972669356,4,100,g
64,SURE-PM random,0.11076302446462356,0.11134796449937986,0.1108963033478964,0.11080086266874709,4,100,g
65,NPMLE,2.2013261102574266,,,,5,100,g
66,SURE-PM uniform,0.10770040204573679,0.10811465705781603,0.10776948511265846,0.10771649659753503,5,100,g
67,SURE-PM NPMLEinit,0.10767846181408341,0.10767976075672682,0.10767821332683472,0.10767781811776903,5,100,g
68,SURE-PM random,0.10770159475872515,0.10819639228783959,0.10777231499002657,0.10771947108266172,5,100,g
69,SURE-PM random,0.10770097494561913,0.10797800398985974,0.10774993177357044,0.10771350351346161,5,100,g
70,SURE-PM random,0.1077049709472156,0.10812368874356902,0.10776834834231369,0.1077178094741932,5,100,g
71,SURE-PM random,0.10770385209230046,0.1082471877882671,0.10779558064059405,0.10772670316640298,5,100,g
72,SURE-PM random,0.1077087188545168,0.10820457002906413,0.10777556582654003,0.10772189726306582,5,100,g
73,SURE-PM random,0.1076999180374229,0.1080822089417148,0.10776076686259206,0.10771763732231524,5,100,g
74,SURE-PM random,0.10770366343667302,0.1081762947114873,0.10778459205332087,0.1077249152322717,5,100,g
75,SURE-PM random,0.10770028991659071,0.10815268051276301,0.1077616174634883,0.10771602102267205,5,100,g
76,SURE-PM random,0.10770109050560013,0.10819629218977238,0.10777201467286364,0.10772497071393904,5,100,g
77,SURE-PM random,0.10770085485425379,0.10813419304747715,0.10776398567570138,0.10771921697685645,5,100,g
78,NPMLE,1.161820700896512,,,,6,100,g
79,SURE-PM uniform,0.12485481311578042,0.1252733547744328,0.12498130037088202,0.12488252566290889,6,100,g
80,SURE-PM NPMLEinit,0.12482337032357925,0.12491192045262352,0.12490590541908951,0.12482405974364319,6,100,g
81,SURE-PM random,0.1248508845786872,0.12521944361175458,0.12493904433313191,0.12487284186900886,6,100,g
82,SURE-PM random,0.12485363495810724,0.1252777585941353,0.12498036715331808,0.12488167387902833,6,100,g
83,SURE-PM random,0.12485493124463119,0.1252666108691159,0.1249877941115514,0.12488758061959317,6,100,g
84,SURE-PM random,0.12485297606691162,0.12528458983607563,0.12495590744227072,0.12487808242996394,6,100,g
85,SURE-PM random,0.12485096226288235,0.12525736202301502,0.12495390649563859,0.12487332259428413,6,100,g
86,SURE-PM random,0.12484929353677784,0.1252252399946134,0.12492713720327422,0.12487015316931299,6,100,g
87,SURE-PM random,0.12484932337559343,0.1252033413204989,0.12492249791037693,0.12486927225029582,6,100,g
88,SURE-PM random,0.12485281875291947,0.12523956021846885,0.12495758799153237,0.12487773196847997,6,100,g
89,SURE-PM random,0.1248500188363451,0.12521298756244917,0.12492392290700181,0.12487037879636638,6,100,g
90,SURE-PM random,0.12485352792435571,0.12525959113839613,0.12498600007592976,0.12489810007139042,6,100,g
91,NPMLE,0.8320687066251115,,,,7,100,g
92,SURE-PM uniform,0.10149766799818664,0.10195682648875241,0.10159642315953235,0.10151825249052734,7,100,g
93,SURE-PM NPMLEinit,0.10146774832947607,0.10147566824677959,0.10146980653742319,0.10146828745908792,7,100,g
94,SURE-PM random,0.10149661897043401,0.10199785672707691,0.1015834793406905,0.1015195782497392,7,100,g
95,SURE-PM random,0.10149182060181544,0.10196581001526624,0.10157674158999946,0.10151446045997886,7,100,g
96,SURE-PM random,0.10149589328789219,0.10198569712564293,0.10158765862282436,0.10151889594896517,7,100,g
97,SURE-PM random,0.10150546822789196,0.10206499055502924,0.10158564342894294,0.10151682441942426,7,100,g
98,SURE-PM random,0.10149790907278643,0.10199074938403427,0.10158888587362576,0.10152085062198267,7,100,g
99,SURE-PM random,0.10149531880698738,0.10191557014166924,0.10157682753809255,0.10151694758570756,7,100,g
100,SURE-PM random,0.1014962187104593,0.10193903183023935,0.10158311246623626,0.10151977652724611,7,100,g
101,SURE-PM random,0.1014922925341849,0.10199613897820704,0.10158525204784517,0.10151589457324654,7,100,g
102,SURE-PM random,0.10149649722316141,0.10194755346620625,0.10158362338925088,0.10151941105471735,7,100,g
103,SURE-PM random,0.10149830139070033,0.1019784968022082,0.1015925944600707,0.1015236616101491,7,100,g
104,NPMLE,0.9310287451130697,,,,8,100,g
105,SURE-PM uniform,0.06572308862194638,0.06618984078131099,0.06581514455259843,0.06574824619510572,8,100,g
106,SURE-PM NPMLEinit,0.06669053604580127,0.0668225691982142,0.06672448157219804,0.06669995128041187,8,100,g
107,SURE-PM random,0.06572413555663871,0.06625426906975398,0.06581889413150172,0.06575002662603836,8,100,g
108,SURE-PM random,0.06572396940395712,0.06618242602415172,0.0658157807641492,0.06574835734244865,8,100,g
109,SURE-PM random,0.06572555739271486,0.06611320661099221,0.06580173156759336,0.0657454053633198,8,100,g
110,SURE-PM random,0.06572525804017502,0.06622828654378964,0.0658198567428341,0.06575104131555086,8,100,g
111,SURE-PM random,0.06572428313563919,0.06626292874268501,0.06582249843505941,0.06575032301688523,8,100,g
112,SURE-PM random,0.06572265814090841,0.06619099066634966,0.0658100745906495,0.06574726783256103,8,100,g
113,SURE-PM random,0.06572634474156346,0.06615985812810017,0.06582645323081202,0.06575459735143788,8,100,g
114,SURE-PM random,0.06572275566264388,0.06618750874622165,0.06580845815539994,0.06574700595426769,8,100,g
115,SURE-PM random,0.06572245099702237,0.06615969397093316,0.06581279993512439,0.06574649178188466,8,100,g
116,SURE-PM random,0.06572525207591155,0.06620942205222341,0.06583078422742127,0.0657611692373748,8,100,g
117,NPMLE,0.9040126233689761,,,,9,100,g
118,SURE-PM uniform,0.13638271995344578,0.1376362893167352,0.13650590591034206,0.1363997743006148,9,100,g
119,SURE-PM NPMLEinit,0.1368379318574981,0.1369326085559368,0.13686201793846967,0.13684475831733817,9,100,g
120,SURE-PM random,0.13636106449749189,0.14515186974943223,0.13651530752446595,0.13639545889208055,9,100,g
121,SURE-PM random,0.1363639898650295,0.14148483648350482,0.13650525271005567,0.13640370594801848,9,100,g
122,SURE-PM random,0.13637898060522116,0.13744167924813655,0.1365142719327228,0.13640448339022118,9,100,g
123,SURE-PM random,0.13636347598791868,0.14627208621331877,0.13651877197982562,0.1364026842093676,9,100,g
124,SURE-PM random,0.13636514611478343,0.13738210210238624,0.13651239143732039,0.13640601546075357,9,100,g
125,SURE-PM random,0.13635895920269905,0.14608002853046503,0.13648707529112006,0.13639661030658023,9,100,g
126,SURE-PM random,0.13636735014771406,0.1455212626997157,0.13649563905424703,0.13639705238337319,9,100,g
127,SURE-PM random,0.13636377975463948,0.139182376698995,0.13650924588154897,0.13640253571369687,9,100,g
128,SURE-PM random,0.1363631933542489,0.14625882561889358,0.13656335204543946,0.13640239011723923,9,100,g
129,SURE-PM random,0.1363657703156706,0.1371068610192246,0.13650847689999832,0.13640098585787702,9,100,g
