,estimator,sure,sure_1000th_iter,sure_2000th_iter,sure_3000th_iter,m,n,experiment
104,NPMLE,6.761391073565829,,,,8,200,i
105,SURE-PM uniform,1.7100878274795877,3.9245490440618362,3.084861037561479,2.485314528063407,8,200,i
106,SURE-PM NPMLEinit,1.3513869399848266,1.3653835653339315,1.3618620275578843,1.3589529937690514,8,200,i
107,SURE-PM random,1.7065976769649012,3.8933130457575014,3.062430346561712,2.4691929663774514,8,200,i
108,SURE-PM random,1.708056402810019,3.877213590748001,3.050468288195611,2.4580897305678007,8,200,i
109,SURE-PM random,1.710064650873975,3.964032933695253,3.110874978836206,2.505546898148079,8,200,i
110,SURE-PM random,1.7110243161261582,3.9773868288311673,3.1198904607815807,2.5089107828673223,8,200,i
111,SURE-PM random,1.7091234782439721,3.9156712509076526,3.067714667972601,2.4644809152713885,8,200,i
112,SURE-PM random,1.7156043086937212,3.903263010997345,3.0679292035096495,2.4718091240849067,8,200,i
113,SURE-PM random,1.711489037467524,3.912593872558637,3.0785475704044547,2.4813071819039214,8,200,i
114,SURE-PM random,1.7121163891246176,3.935324985123007,3.093712627662249,2.49323903796885,8,200,i
115,SURE-PM random,1.707585419234232,3.9340646580791914,3.095288749853696,2.493168159167248,8,200,i
116,SURE-PM random,1.7113023664710272,3.964629654865568,3.1094121054757555,2.5040503085761197,8,200,i
117,NPMLE,7.800939043184735,,,,9,200,i
118,SURE-PM uniform,1.6020309984769865,3.074138315596361,2.428748680732881,2.0368762991943736,9,200,i
119,SURE-PM NPMLEinit,1.4127930656413417,1.4164608101516234,1.415169345972904,1.414636750595219,9,200,i
120,SURE-PM random,1.596651537180514,3.0367543141459383,2.400462207887311,2.0174290348775257,9,200,i
121,SURE-PM random,1.5960296023710958,3.0335442405908744,2.400042168728996,2.01838833222858,9,200,i
122,SURE-PM random,1.6065857433570028,3.1127786533168074,2.455007491972834,2.052094596308144,9,200,i
123,SURE-PM random,1.6061202254725595,3.1220230869225514,2.4616262228915464,2.057611938731018,9,200,i
124,SURE-PM random,1.6011672689083474,3.0569915558435135,2.419344593315858,2.0357493046176836,9,200,i
125,SURE-PM random,1.5955185833216574,3.0652608484620276,2.425014110475053,2.036012420632992,9,200,i
126,SURE-PM random,1.598054452247705,3.0686754718645255,2.4240660527401188,2.0324373812594403,9,200,i
127,SURE-PM random,1.6005194872525244,3.090748725411786,2.4426650465748474,2.0471219112977277,9,200,i
128,SURE-PM random,1.608124095146922,3.07764710986559,2.431401250917673,2.0405020823137527,9,200,i
129,SURE-PM random,1.5956543152765568,3.109326407555455,2.4550179243397117,2.0532936342635146,9,200,i
