,estimator,sure,sure_1000th_iter,sure_2000th_iter,sure_3000th_iter,m,n,experiment
115,SURE-PM random,0.3283237152473504,0.6352069553225924,0.5523558229114716,0.4825648924634905,8,200,h
116,SURE-PM random,0.3268893379733649,0.6361848929009204,0.5536650211033222,0.48380221592041023,8,200,h
117,NPMLE,1.1230094765295269,,,,9,200,h
118,SURE-PM uniform,0.3898561838321514,0.5532863690923547,0.5073894539154946,0.4712708803182592,9,200,h
119,SURE-PM NPMLEinit,0.3237463198695984,0.3357650450686417,0.33110145097810234,0.3281641347964417,9,200,h
120,SURE-PM random,0.39151850901647395,0.5487506552746589,0.5032276077618705,0.4674983929029288,9,200,h
121,SURE-PM random,0.3922061567887216,0.5518429211245643,0.5066737823789896,0.47090183229671767,9,200,h
122,SURE-PM random,0.38868827317211496,0.5540455662285402,0.5078585356283888,0.47164123063787455,9,200,h
123,SURE-PM random,0.3891562313726567,0.5545997599018594,0.5088227723761033,0.4730482263635085,9,200,h
124,SURE-PM random,0.3901060945095486,0.5504982756891093,0.5049778118435718,0.4689792998611874,9,200,h
125,SURE-PM random,0.3890691941686433,0.5527435830544581,0.5075705124848057,0.4719978324515725,9,200,h
126,SURE-PM random,0.39138472177226175,0.5545669097358765,0.5096160923131956,0.47394378343077503,9,200,h
127,SURE-PM random,0.3891648618569388,0.5561579612204478,0.5094397799244202,0.47290302807998047,9,200,h
128,SURE-PM random,0.387747601711913,0.553762569636559,0.5077034809345071,0.47169439770115873,9,200,h
129,SURE-PM random,0.39003406435477117,0.5552059862783238,0.5084873565408791,0.47204585395883625,9,200,h
