,nocovariates,covariates,NPMLE,Z,Z_grid,n
1347,-0.9019653828860187,-0.9014923167461482,-0.9324953000092505,12.620531817842837,11.985250755147321,1000
1348,-0.9041802333160999,-0.9037221097357233,-0.9354831692924539,9.088069726388484,11.993711011566146,1000
1349,-0.906418192856637,-0.9059764321478875,-0.9384957201558106,9.916050580770431,12.002171267984972,1000
1350,-0.9086797996864128,-0.9082558167745686,-0.9415333280195363,7.540939978841911,12.010631524403797,1000
1351,-0.9109655828529482,-0.9105607867650782,-0.9445963600293222,12.539178015155354,12.019091780822622,1000
1352,-0.9132760621109954,-0.9128918554750665,-0.9476851749873947,10.722473212704621,12.027552037241447,1000
1353,-0.9156117477686043,-0.9152495263234365,-0.950800123289278,10.005930888218147,12.036012293660272,1000
1354,-0.9179731405408244,-0.9176342926572544,-0.9539415468662551,9.300715020742187,12.044472550079098,1000
1355,-0.9203607314110833,-0.9200466376246823,-0.9571097791334789,10.091285318982576,12.052932806497923,1000
1356,-0.9227750015002734,-0.9224870340559487,-0.9603051449437109,8.616688704229105,12.061393062916748,1000
1357,-0.9252164219435727,-0.924955944352361,-0.9635279605466371,10.886273587005427,12.069853319335573,1000
1358,-0.9276854537750119,-0.9274538203833602,-0.9667785335537217,6.855170059673883,12.078313575754398,1000
1359,-0.9301825478197954,-0.9299811033916014,-0.9700571629085413,11.138607467645025,12.086773832173224,1000
1360,-0.9327081445943673,-0.9325382239060365,-0.9733641388625459,11.326177787693426,12.095234088592049,1000
1361,-0.9352626742142134,-0.935125601662969,-0.9766997429561836,10.44158978487951,12.103694345010874,1000
1362,-0.9378465563093701,-0.937743645535041,-0.9800642480053234,8.879027693341971,12.1121546014297,1000
1363,-0.940460199947615,-0.9403927534680976,-0.983457918092905,11.620420033025285,12.120614857848524,1000
1364,-0.9431040035652953,-0.9430733124258739,-0.9868810085657392,10.743460013564938,12.12907511426735,1000
1365,-0.9457783549057438,-0.9457856983424376,-0.9903337660363827,8.873817171492409,12.137535370686175,1000
1366,-0.9484836309652296,-0.9485302760823102,-0.993816428389999,10.100626820263393,12.145995627105,1000
1367,-0.9512201979463741,-0.9513073994081855,-0.9973292247961216,10.544788714773544,12.154455883523825,1000
1368,-0.9539884112189643,-0.9541174109561551,-1.0008723757252336,11.295584623236127,12.16291613994265,1000
1369,-0.9567886152880786,-0.9569606422183422,-1.0044460929700565,10.492327597462083,12.171376396361476,1000
1370,-0.9596211437694407,-0.9598374135328417,-1.008050579671464,9.170636434014423,12.1798366527803,1000
1371,-0.962486319371908,-0.9627480340808506,-1.0116860303489161,7.75007299883055,12.188296909199126,1000
1372,-0.9653844538869901,-0.965692801890878,-1.0153526309353094,11.734629258953492,12.196757165617951,1000
1373,-0.9683158481852938,-0.968672003849905,-1.0190505588161376,11.507708933624198,12.205217422036776,1000
1374,-0.9712807922197795,-0.9716859157213683,-1.022779982872861,11.18906371568431,12.213677678455602,1000
1375,-0.9742795650357116,-0.9747348021698332,-1.026541063530363,9.463460719523777,12.222137934874427,1000
1376,-0.9773124347871742,-0.9778189167922143,-1.0303339528083966,10.663233976861937,12.230598191293252,1000
1377,-0.9803796587600294,-0.9809385021554015,-1.0341587943768928,8.181155288332713,12.239058447712077,1000
1378,-0.9834814834011764,-0.9840937898401404,-1.0380157236150278,10.283290408793782,12.247518704130902,1000
1379,-0.9866181443539772,-0.9872850004910159,-1.0419048676739215,11.923404783530342,12.255978960549728,1000
1380,-0.9897898664997039,-0.990512343872382,-1.0458263455428611,10.759884377463157,12.264439216968553,1000
1381,-0.9929968640048599,-0.9937760189300736,-1.0497802681189168,9.17647394657428,12.272899473387378,1000
1382,-0.9962393403742241,-0.9970762138587447,-1.0537667382798483,13.184331743497017,12.281359729806203,1000
1383,-0.9995174885094663,-1.0004131061746597,-1.057785850960157,10.274109381260743,12.289819986225028,1000
1384,-1.0028314907731715,-1.0037868627937698,-1.061837693230193,11.76611021153401,12.298280242643854,1000
1385,-1.0061815190581183,-1.0071976401149083,-1.0659223443781651,9.125862593621962,12.306740499062679,1000
1386,-1.0095677348616467,-1.0106455841079274,-1.0700398759949594,13.32925240347021,12.315200755481504,1000
1387,-1.012990289364948,-1.0141308304066006,-1.0741903520616234,11.207409831984403,12.32366101190033,1000
1388,-1.0164493235171166,-1.0176535044061226,-1.0783738290394103,11.907436207705862,12.332121268319154,1000
1389,-1.0199449681237898,-1.021213721365019,-1.0825903559622523,11.118752495081583,12.34058152473798,1000
1390,-1.0234773439402078,-1.0248115865112952,-1.086839974531549,12.420962629983745,12.349041781156805,1000
1391,-1.027046561768528,-1.028447195152649,-1.091122719213147,9.556123455785402,12.35750203757563,1000
1392,-1.0306527225592137,-1.032120632790556,-1.0954386173363917,9.675989080340893,12.365962293994455,1000
1393,-1.0342959175163344,-1.0358319752380656,-1.099787689195139,9.504160048243616,12.37442255041328,1000
1394,-1.0379762282066003,-1.0395812887411153,-1.1041699481505995,10.703087952684413,12.382882806832106,1000
1395,-1.0416937266719624,-1.0433686301031972,-1.1085854007359066,11.581759397890213,12.39134306325093,1000
1396,-1.0454484755456022,-1.0471940468131904,-1.1130340467622952,11.83944528003062,12.399803319669756,1000
1397,-1.0492405281711488,-1.0510575771761892,-1.1175158794267668,12.08575397767493,12.408263576088581,1000
1398,-1.0530699287249383,-1.0549592504471532,-1.1220308854211407,10.985115571530793,12.416723832507406,1000
1399,-1.0569367123411635,-1.0588990869672026,-1.1265790450423765,10.539374601081219,12.425184088926231,1000
1400,-1.060840905239732,-1.0628770983023872,-1.1311603323040529,10.656499292938484,12.433644345345057,1000
1401,-1.0647825248566696,-1.0668932873847623,-1.1357747150489066,11.094464457920347,12.442104601763882,1000
1402,-1.0687615799769103,-1.0709476486556044,-1.140422155062318,9.064421799137676,12.450564858182707,1000
1403,-1.0727780708692942,-1.0750401682105948,-1.1451026081866396,10.227444480079622,12.459025114601532,1000
1404,-1.0768319894236293,-1.0791708239468147,-1.1498160244362714,9.926095089578759,12.467485371020357,1000
1405,-1.080923319289642,-1.083339585711391,-1.1545623481133793,6.987801857838938,12.475945627439183,1000
1406,-1.0850520360176654,-1.0875464154516241,-1.1593415179241593,8.771634908373304,12.484405883858008,1000
1407,-1.0892181072009146,-1.091791267366461,-1.164153467095553,11.649612229916805,12.492866140276833,1000
1408,-1.0934214926191834,-1.096074088059141,-1.16899812349232,13.578969783305439,12.501326396695658,1000
1409,-1.0976621443838237,-1.10039481669088,-1.1738754097343793,11.839088021957851,12.509786653114483,1000
1410,-1.1019400070838559,-1.1047533851354376,-1.1787852433143242,10.471165543482861,12.518246909533309,1000
1411,-1.1062550179330635,-1.109149718134429,-1.1837275367150342,11.19873372075439,12.526707165952134,1000
1412,-1.1106071069179324,-1.11358373345324,-1.1887021975272873,8.708777002854129,12.535167422370959,1000
1413,-1.1149961969462951,-1.1180553420374038,-1.1937091285673038,9.984194254940826,12.543627678789784,1000
1414,-1.1194222039965456,-1.1225644481693193,-1.1987482279941333,10.065644558972968,12.55208793520861,1000
1415,-1.1238850372672913,-1.1271109496251652,-1.2038193894268097,10.813815277716582,12.560548191627435,1000
1416,-1.1283845993273085,-1.131694737831894,-1.208922502061202,10.544406898031884,12.56900844804626,1000
1417,-1.1329207862656856,-1.1363156980241826,-1.214057450786488,8.53073744990333,12.577468704465085,1000
1418,-1.1374934878420215,-1.140973709401218,-1.2192241163011763,10.383222509825329,12.58592896088391,1000
1419,-1.1421025876365636,-1.1456686452832026,-1.2244223752286172,12.01510568727187,12.594389217302735,1000
1420,-1.1467479632001725,-1.1504003732674688,-1.229652100231932,9.330231386746984,12.60284947372156,1000
1421,-1.1514294862039962,-1.1551687553840984,-1.234913160128303,8.631104294308976,12.611309730140386,1000
1422,-1.1561470225887476,-1.159973648250936,-1.2402054200025507,10.783468444846115,12.619769986559211,1000
1423,-1.160900432713482,-1.1648149032279016,-1.2455287413199667,8.37769582867861,12.628230242978036,1000
1424,-1.1656895715037683,-1.1696923665705037,-1.2508829820383147,11.268738687563355,12.636690499396861,1000
1425,-1.170514288599161,-1.1746058795824608,-1.256267996718975,6.0622062771938205,12.645150755815687,1000
1426,-1.175374428499873,-1.1795552787673405,-1.2616836366371649,7.180993068720708,12.653611012234512,1000
1427,-1.1802698307125636,-1.1845403959791336,-1.2671297498911898,10.764753925147987,12.662071268653337,1000
1428,-1.1852003298951514,-1.1895610585716807,-1.2726061815106868,9.795434446892102,12.670531525072162,1000
1429,-1.1901657560005672,-1.194617089546869,-1.2781127735638043,9.345857925986119,12.678991781490987,1000
1430,-1.1951659344193701,-1.1997083077015351,-1.2836493652632899,9.35938689946973,12.687452037909813,1000
1431,-1.200200686121147,-1.2048345277729882,-1.2892157930714347,8.817410066517823,12.695912294328638,1000
1432,-1.20526982779462,-1.2099955605831014,-1.2948118908038497,9.047317292424525,12.704372550747463,1000
1433,-1.2103731719864008,-1.2151912131808982,-1.3004374897320243,8.573254687746214,12.712832807166288,1000
1434,-1.2155105272383129,-1.2204212889835753,-1.3060924186846503,8.737109218463836,12.721293063585113,1000
1435,-1.2206816982232265,-1.225685587915906,-1.3117765041476688,9.30624086210031,12.729753320003939,1000
1436,-1.2258864858793466,-1.2309839065479737,-1.3174895703630138,10.8547012536086,12.738213576422764,1000
1437,-1.2311246875428918,-1.2363160382311746,-1.3232314394260334,8.427577088625691,12.746673832841589,1000
1438,-1.2363960970791144,-1.241681773232459,-1.3290019313815535,10.298046043619626,12.755134089260414,1000
1439,-1.2417005050116108,-1.2470808988667508,-1.3348008643185647,9.3376735716133,12.76359434567924,1000
1440,-1.247037698649875,-1.252513199627515,-1.3406280544635178,8.240166331231029,12.772054602098065,1000
1441,-1.2524074622150492,-1.257978457315431,-1.3464833162721956,7.652125305407859,12.78051485851689,1000
1442,-1.257809576963831,-1.263476451165141,-1.3523664625201608,9.486134725201882,12.788975114935715,1000
1443,-1.2632438213105008,-1.2690069579700354,-1.3582773043917469,8.57898943548194,12.79743537135454,1000
1444,-1.2687099709470298,-1.27456975220505,-1.36421565156759,9.860152799931992,12.805895627773365,1000
1445,-1.2742077989612417,-1.2801646061474505,-1.3701813123106874,10.19592651801645,12.81435588419219,1000
